Date,GOOGL,AAPL,AMZN,BA,C,INTC,JPM,MSFT,NVDA,WFC
2014-09-11,29.448745727539062,22.465660095214844,16.525999069213867,110.98924255371094,39.69763946533203,26.69333839416504,44.79926681518555,40.025352478027344,0.4638994336128235,38.25634002685547
2014-09-16,29.332666397094727,22.33941650390625,16.38800048828125,110.71097564697266,39.79645538330078,26.62474632263184,44.97168350219727,39.82097625732422,0.4574464857578277,38.79025268554688
2014-09-19,30.16066551208496,22.36156272888184,16.56599998474121,112.4761734008789,40.6477165222168,26.540891647338867,45.811302185058594,40.468204498291016,0.4560124576091766,39.56887435913086
2014-09-24,29.81292533874512,22.536535263061523,16.410499572753906,111.80660247802734,40.4804801940918,26.487546920776367,46.20112609863281,40.093482971191406,0.4521884620189667,38.656768798828125
2014-09-29,29.28433990478516,22.17329788208008,16.090999603271484,111.97183227539062,39.56082534790039,26.60187530517578,45.2265739440918,39.548465728759766,0.4426283240318298,38.330474853515625
2014-10-02,28.93909454345703,22.12678337097168,15.920499801635742,107.97189331054688,38.95280075073242,25.55000114440918,44.40676498413086,38.9693603515625,0.4347414672374725,38.11544036865234
2014-10-07,28.601316452026367,21.872074127197266,15.848999977111816,107.23277282714844,38.96799850463867,25.51188087463379,44.73129653930664,38.77349853515625,0.428527295589447,37.87814331054688
2014-10-10,27.65923309326172,22.310623168945312,15.569499969482422,105.65020751953124,38.086334228515625,24.322803497314453,44.165260314941406,37.496089935302734,0.4027153849601745,37.5518684387207
2014-10-15,26.938844680786133,21.60407066345215,15.298500061035156,104.5110855102539,37.7595100402832,23.84259414672852,41.9087028503418,36.80629348754883,0.416816383600235,35.48295211791992
2014-10-20,26.522851943969727,22.095781326293945,15.310500144958496,108.09362030029295,38.40555191040039,24.071271896362305,42.73887634277344,37.5386848449707,0.4199233651161194,36.46921157836914
2014-10-23,27.58251190185547,23.21872901916504,15.659000396728516,106.1110610961914,39.07440185546875,24.917348861694336,43.81809616088867,38.33917617797851,0.4371314942836761,37.52219009399414
2014-10-28,27.84605598449707,23.64177131652832,14.779500007629396,107.48493957519533,39.85726165771485,25.717693328857425,45.00298690795898,39.591041564941406,0.4524273872375488,38.39722442626953
2014-10-31,28.290943145751957,23.920848846435547,15.27299976348877,108.61538696289062,40.69344711303711,25.923486709594727,45.64448165893555,39.98278045654297,0.4670064151287079,39.36865615844727
2014-11-05,27.69709587097168,24.111330032348636,14.826000213623049,108.64562225341795,41.0659408569336,25.90165328979492,46.15013885498047,40.75774002075195,0.4811075329780578,39.95746612548828
2014-11-10,27.81068420410156,24.20920753479004,15.255499839782717,109.01296997070312,40.96711349487305,25.518051147460938,46.7387924194336,41.63490295410156,0.4784784615039825,40.181396484375
2014-11-13,27.721508026123047,25.096784591674805,15.824000358581545,112.4152374267578,40.625030517578125,25.84027862548828,45.45580291748047,42.248023986816406,0.4672454297542572,39.85296249389648
2014-11-18,27.12716293334961,25.68626976013184,16.24650001525879,114.27819061279295,40.90630722045898,26.630529403686523,45.6822395324707,41.76893615722656,0.4820635020732879,39.76337814331055
