,GOOGL,AAPL,AMZN,BA,C,INTC,JPM,MSFT,NVDA,WFC
2014-01-21,1.0131288122687065,0.9851259566279198,1.0282415939492142,1.0074673353672228,0.9428984905281973,0.9595053388007612,0.9778114185539041,0.9839500411666596,1.0024987169316317,1.0021552729302972
2014-01-24,0.9657385747647287,0.9945364504506917,0.9522170882685577,0.9645652918532723,0.9513980258060117,0.9695197055135425,0.9470519159888935,1.0176945453924762,0.9694703774099598,0.9780639245122659
2014-01-29,0.9849531890378486,0.9170066827082188,0.9912280658588418,0.9497256664974743,0.9746610606997371,0.994759810791219,1.0079867026506808,0.9959244598812933,0.9935731593299254,1.002419117612241
2014-02-03,1.0239493812560523,1.0015577484907765,0.9009631267095146,0.9483741344479897,0.9640104895331333,0.9704216240483827,0.97802981903545,0.9950902489156165,1.0019406871461565,0.9745552582385455
2014-02-06,1.023406838420973,1.0280103421184967,1.0243824328873945,0.9966685891319403,1.0412170962100642,1.0112217853012573,1.0399558921434924,0.9917765609484366,1.0096837433156476,1.0146773211920421
2014-02-11,1.0260526259562404,1.04575499866398,1.020305175784402,1.0610584300489618,1.029223025355947,1.020008565432043,1.0168202991748339,1.027362980955188,1.0390020596942002,1.02657437953073
2014-02-14,1.01060341381336,1.0149820635106643,0.9877276808741526,1.0056402934261135,0.9971808018704196,1.0118511693717898,1.012537362748857,1.0121063605731062,1.1021539988418565,1.0034805909979276
2014-02-20,1.0010890911542267,0.9763968931439554,0.9788722245635969,0.9953901666891719,0.9719305962229929,0.9991919499955053,0.990197448555759,1.0109803445323111,1.0485763142920719,0.9891609220895893
2014-02-25,1.0131964784234029,0.9828859363681365,1.0243568096436595,0.9785426112276795,1.0056097202463299,0.9951498329860448,0.9904480536460776,0.9944367979374814,1.002375745962359,1.0098619972139429
2014-02-28,0.9964345041881693,1.008007178688909,1.0105491835321592,1.0168796776405378,1.0047520316499186,1.005686450727041,0.9963176742413872,1.0205116159981038,0.9807897129750244,1.00737821790743
2014-03-05,1.0021468517581178,1.011629312270864,1.0283623433640594,0.9989914982066336,1.016244989939871,0.9894990438844514,1.0235830735125053,0.9947794983815971,1.014145917930688,1.0144337929171807
2014-03-10,0.9945087430003821,0.9972949650693583,0.9950587289437152,0.9852475832554097,1.0030352752321539,1.0138775497506316,1.0178819978407654,0.9923905474941941,0.9704936090198157,1.0225102669916413
2014-03-13,0.981420780690623,0.9994919250738648,1.002644848434433,0.960595560522695,0.9548111289215724,0.9891302913695588,0.9699322026693872,1.0018509683617873,0.9806523509899252,0.9935613851278832
2014-03-18,1.0186701417652635,1.0014132994566989,1.0195418132949554,1.017639151746532,1.0171141552259522,1.0101750654748018,1.0111460753991135,1.0438110535926866,1.0281845550553321,1.011705508168423
2014-03-21,0.9767019517936443,1.0027660933290825,0.9520817731247584,0.9882294461859218,1.040299351052127,1.014101729725104,1.0363419466009733,1.015423540510824,1.0164471766766514,1.0148765647428737
2014-03-26,0.9568315222511299,1.0129677149261105,0.9522766164306167,1.0077499277660182,1.0015970443300364,1.0083430385315042,0.9955125641861092,0.9907867483708426,0.9724921909537629,0.9873778069145311
2014-03-31,0.9845755865389786,0.9943681612298089,0.9794997648930767,1.0158666330466457,0.9489633561792272,1.0169423217894962,1.0135224744863722,1.0301578215101053,0.9933443646471956,1.0255665611527818
2014-04-03,1.0245372809758413,1.0038191799329732,0.9918244338854251,1.0262172284644193,1.0016807797028815,1.0232470509301832,1.0054741478378348,1.0004885821604832,1.0457845044227825,1.0018098406492686
2014-04-08,0.9755205471917882,0.9715105825783017,0.9803669207816276,0.9640473589567841,0.977349443316374,1.0189320347254849,0.9701616121409985,0.9709822977671564,1.0069407561896735,0.9799315023312452
2014-04-11,0.9645745825333633,0.992683011134518,0.9530987139640753,0.9832459374124134,0.9802572296615213,0.9728728457780086,0.9396772031353589,0.9846811481250582,0.960763647811909,0.9846410233889823
2014-04-16,1.048609094443547,0.9988447286730278,1.03833444589727,1.032522277935999,1.0547283472204896,1.0286478742899778,0.9992761273815659,1.0303494702234004,1.0204192877445457,1.0210066393012387
2014-04-22,0.9673700838765565,1.0244506172955432,1.0174245914327,1.011980357031683,0.9966790122054404,0.9966577699654775,1.009953225764275,0.9898516174177854,1.0205514763424544,1.0028513553024867
2014-04-25,0.9589367969689585,1.075681907210276,0.9225980855158494,1.0087025806472267,0.9943777413346951,0.9783907851874345,0.9980292850952566,0.9979994127070267,0.9925809686215459,0.996343880419094
2014-04-30,1.0225195036339523,1.0317338673987306,1.000987416885036,1.00279800900151,1.003350472481499,1.0163743673383776,1.0050265800001197,1.0122775778045487,0.9861185547985798,1.0120285848949533
2014-05-05,1.0008413194500116,1.0184209032111537,1.0194653290328464,1.0227871197313478,0.9849686617867681,0.9889424817338152,0.9685605603619117,0.9759900748699248,1.0086624582189567,0.9983883159951702
2014-05-08,0.9716810084714889,0.9838830976428246,0.9299145787078615,0.9950185645146146,0.9991526251489875,1.0064957978388667,1.002581845953229,1.005325939827379,0.9930221891763698,1.0025065960005213
2014-05-13,1.0410827772560662,1.0098128042965624,1.056603771088533,1.022057279564779,1.0059391038194665,1.0041762841380386,1.0047829534558488,1.0268708591488234,0.988108111196271,1.0097306995837756
2014-05-16,0.9755512069039871,1.0063158367287388,0.9772190051158566,0.9802171711839998,0.9793337987740102,0.9761816147943484,0.9760162255348593,0.985403008029918,0.9824945967153537,0.9853441522156463
2014-05-21,1.0405073684447004,1.0147274630041676,1.0245548868552095,1.0011466259391324,1.008828641403814,1.014717128869168,1.0151939727780743,1.0130556372237813,1.0202676525608527,1.0120213343432032
2014-05-27,1.045788454777292,1.0318653426717583,1.0190485981509454,1.0245112554000801,1.0153682197683178,1.0194655616283184,1.0188470176736237,0.9960342643315137,1.0317983522275636,1.017716852212338
2014-05-30,0.9943988317624282,1.011779825120133,1.0055658717028557,1.008049658629815,1.0,1.0228380117979357,1.0077985437229287,1.0186618369320823,1.0095642555390194,1.0045499910281146
2014-06-04,0.9687046067883415,1.0186726502855974,0.9815389640121658,1.0005913669432862,1.006516796733856,1.0102488411551327,1.0019794101143926,0.9848555995053964,0.9936843011485318,1.005120242350521
2014-06-09,1.0306450757612684,1.0171836331212032,1.0675402743838995,1.0194343048017998,1.0355054717598726,1.0112319485400485,1.0312497267881766,1.023561265584345,1.009004212305728,1.0288006935656098
2014-06-12,0.9803234052030196,0.9849518601021556,0.9951450260540912,0.9581759457014271,0.9735778632351507,1.0017912556723019,0.9933821919145606,0.983281303909104,1.0246719603247834,0.9847649443769334
2014-06-17,0.9841286904730949,0.9977247877450052,0.9991102043826121,1.0019671508051902,0.9900562317158526,1.0711730967017015,1.0066618952295538,1.0271065294081059,1.0046107334440542,0.9990328775549255
2014-06-20,1.0288765075489654,0.9872932726066108,0.9956390238770618,0.997357400986676,0.9905834638924239,1.0083473299360208,1.0022641208373546,1.0,0.9653235945676746,1.0238096909351841
2014-06-25,1.034261833545759,0.9939500790130038,1.009993872009722,0.9618468704179336,1.0101396454623441,1.022516735704733,0.9996526592138132,1.0083978596731762,0.983095504418858,0.9945173246683467
2014-06-30,0.9978495619930681,1.0284418767158237,0.9918764095850677,1.0013380990157146,0.9849435173258676,1.0006474431176724,1.0015640665159367,0.9921483413754548,0.9962388759633315,0.9992394131141011
2014-07-03,1.0143841961447837,1.0118368289993371,1.039134179548229,1.0100603861835125,1.0242038824821054,1.0077673067154787,0.9970294460396646,1.0023981131586002,1.0167206601766368,1.0083711485137705
2014-07-09,0.9836109554659844,1.0144633535862255,0.977717891222636,0.9866159913529958,0.9821724035016665,0.9919716620248321,0.9819454495067076,0.9968895661740079,1.013793024631673,0.98471696516171
2014-07-14,1.0186849338946613,1.011112239131336,1.0768251574630467,1.0215316844192688,1.021950079887437,1.019423855345878,1.0048195612162758,1.0112794451269316,1.0094193764712143,0.9831386075226927
2014-07-17,0.9773835706474632,0.9651632164151296,0.9919227020320251,0.9718961185214382,1.0156962074660894,1.0701808696731727,1.027891571318748,1.056715345729521,1.000517935791155,0.9877215225400895
2014-07-22,1.0391687955297435,1.0175101631609402,1.0238048156428028,1.030664298467185,1.0085394812698942,1.0323445128145177,1.0139993222800905,1.00673732490142,0.9569949706349977,1.0132204123002375
2014-07-25,0.9909040717596286,1.0311442538605387,0.897932637883695,0.9495914896772774,1.008669898349356,0.9844779088652493,1.005794707874249,0.9926389413395654,0.9631837086980279,1.0048684031064807
2014-07-30,0.9955858775222483,1.0049147980282684,0.9953704663017229,0.9926136068493155,0.9994001708379278,1.0029195754307618,0.9983056049216361,0.9793258945935434,1.016301026246963,1.009689633172723
2014-08-04,0.9778820067638321,0.9739173525153467,0.9725279930961442,0.9807013508015021,0.9669937118688361,0.9912666243636489,0.9616364424772952,0.9951814815320467,0.9762171945149674,0.9786951453908947
2014-08-07,0.9820357745917855,0.9933043450234179,0.9929858340519717,1.005301194319887,0.9942076182969034,0.9661491477234899,0.9869373014182015,0.9967716503026829,0.9892348302036161,0.9815171895318597
2014-08-12,1.0005421306558315,1.0157705258828942,1.0252688629703686,1.005257132766159,1.0079068220398502,1.013770124917811,1.0078696535053433,1.006708038604587,1.0824743318166394,1.001609208727217
2014-08-15,1.0202579550551736,1.0209439845390182,1.0448139731747883,1.0223291528988505,1.0057799060195403,1.031390960960378,1.0070988695322762,1.029181943813381,1.0074073553743983,1.0086381710018901
2014-08-20,1.0200442230783549,1.026433728692152,1.0064442693784865,1.0340207105816717,1.0221676759568614,1.0096581476363407,1.0156824402686213,1.0098408217792638,1.0155017979972785,1.0127463946944018
2014-08-25,0.9918711100911596,1.0096453267679395,0.9947585117522512,1.0076951870357194,1.0367467865685271,1.0089852939629853,1.0294934106643083,1.0048938873793034,0.9927270941782226,1.011799611464734
2014-08-28,0.9826438902963331,1.0069923866445747,1.0179629503157444,0.9904934419483259,0.9953517811059857,0.9954035909656742,0.9969665529316961,0.9935800454428616,1.014652115995157,0.994169147805909
2014-09-03,1.0158533643950254,0.9676282089612827,0.9970002535502647,0.9907954443012832,1.0163454237101084,0.9976912193250647,1.0091281166170807,1.0017826890028618,1.0149562281754227,1.0078198661046307
2014-09-08,1.0205420878713949,0.9941376907215382,1.0098524961284763,1.016198050610339,0.9965535956476425,1.021984390198424,1.0031824733401693,1.033585251362584,1.0055893871721744,0.9984484413611526
2014-09-11,0.98251419414406,1.0312118525911675,0.9654728345738101,0.9973435401502642,1.0034583231322525,0.9912254396310644,0.9978292874058992,1.0114049521452002,0.9807983605433537,1.0023314543039652
2014-09-16,0.9960582589316942,0.9943805972861005,0.9916496073638481,0.9974928479523264,1.002489213950745,0.9974303674377352,1.0038486497496268,0.9948938308334618,0.9860897699211646,1.013956187610122
2014-09-19,1.0282278843587245,1.0009913519886124,1.010861575003445,1.015944198337977,1.0213903758693348,0.9968504986197111,1.0186699411157312,1.0162534498598024,0.9968651455562602,1.020072611537127
2014-09-24,0.9884704078164155,1.0078247006392667,0.9906132794802285,0.9940469976653177,0.9958857140712051,0.9979900928999931,1.0085093392892324,0.9907403471010078,0.991614273850634,0.9769489131274148
2014-09-29,0.9822699239355419,0.9838822881715626,0.9805307590993219,1.0014778178900101,0.9772815232976008,1.0043163070080203,0.9789063116673717,0.9864063383362515,0.9788580673985974,0.9915592028135991
2014-10-02,0.9882105807250341,0.9979022285563577,0.9894040267329894,0.964277275064982,0.9846306392290616,0.9604586462909274,0.9818732906681287,0.9853570709627772,0.9821817620650274,0.9943899864093761
2014-10-07,0.9883279661385593,0.9884886456605994,0.9955089459869483,0.9931545103013745,1.000390158181526,0.9985080129914697,1.0073081557571635,0.9949739535204253,0.9857060526397151,0.99377425379819
2014-10-10,0.9670615385713163,1.020050638050953,0.9823648174627401,0.9852417757566693,0.9773746584388189,0.9533912304168203,0.9873458569691168,0.9670545953263598,0.939766005818211,0.9913861968061319
2014-10-15,0.9739548667149747,0.968331117416898,0.9825941803539967,0.9892179860691069,0.9914188594189324,0.9802568256311837,0.9489065059617411,0.9816035098874547,1.0350147999472505,0.9449051030795722
2014-10-20,0.9845578850264092,1.0227600932482428,1.000784396109126,1.0342789932048648,1.0171093817008738,1.0095911438254785,1.0198090953899537,1.0198985360389423,1.007454077234316,1.0277953045499597
2014-10-23,1.0399527154969723,1.0508218141865293,1.0227621729186147,0.9816588694263932,1.017415449376402,1.035148826741469,1.0252514785241358,1.0213244373454669,1.0409792133447926,1.0288730814309557
2014-10-28,1.0095547527933406,1.0182198731469796,0.943834193319079,1.0129475519781908,1.0200351064909912,1.032119968765757,1.0270411280015384,1.0326523809784403,1.0349915143472743,1.023320449315016
2014-10-31,1.0159766669111983,1.0118044255724663,1.0333908288916824,1.010517263089723,1.0209795008624334,1.0080020155037148,1.0142544927581933,1.0098946346475626,1.0322240171625692,1.0252995300231424
2014-11-05,0.9790092796934751,1.0079629776993249,0.9707326945074467,1.0002783702325497,1.0091536542200956,0.9991577745677348,1.011078167122661,1.01938233297835,1.030194698386453,1.014956313587927
2014-11-10,1.0041010918133453,1.0040593987270752,1.0289693524869248,1.0033811552611693,0.997593447026945,0.9851900518456435,1.0127551851209566,1.0215213830036454,0.9945353766177775,1.0056042182000093
2014-11-13,0.996793456165118,1.036662788553044,1.0372652829975662,1.0312097492341419,0.9916498149829928,1.0126274328774283,0.9725497935325416,1.0147261309433278,0.9765234328115482,0.991826217622719
2014-11-18,0.9785601457102059,1.023488473844278,1.0266999271425141,1.0165720700207472,1.0069237290236408,1.0305821306980318,1.0049814677215427,0.9886601127252876,1.0317136805957077,0.9977521281987594
2014-11-21,1.0025343741857062,1.0086603530124705,1.0236974258160367,1.0162254715388301,0.997212249948547,1.0253529796125458,0.9986779481976481,0.9844070163722903,1.018172632497303,1.010137636897959
2014-11-26,1.0033706231606137,1.0217222463034923,1.0028259012699525,1.0150623711256563,1.0087589139855628,1.0368082055053327,0.9981802740300111,0.995206397481858,1.0229829824140844,1.0087338284991085
2014-12-02,0.9833129592170747,0.9632773215990924,0.9782355140246768,0.9814512760418722,1.0042491447201065,1.0189696890688167,1.0122638893659013,1.0148692951813878,0.985181533764289,0.9988948689739973
2014-12-05,0.980486027078686,1.0032276822352784,0.9580766752852254,0.9994707995430874,1.0316407869769153,1.001861872099172,1.0265227137106154,0.9991744879198015,1.0223196278674318,1.0149390737299246
2014-12-10,0.9999243110675923,0.9734783745559172,0.9782810080962413,0.9427426543878178,0.9712907751462075,0.9668169850935033,0.9677827734902682,0.9686078413148353,0.9620309493349966,0.9860076847176272
2014-12-15,0.9768956546188898,0.9667709674143262,1.0007520506617347,0.9794609641231565,0.9691576081323906,0.9862713823000538,0.9749507579928821,0.9950961065546154,0.9654661964244464,0.9802801123508516
2014-12-18,0.9976350035213324,1.040839065106927,0.9727513436721638,1.029406773454233,1.024815032212223,1.0306238877093203,1.039215575706592,1.0182132586830974,1.033214384899164,1.0379768447184157
2014-12-23,1.046927746194537,0.9990233759543607,1.0287508471534905,1.0346940383330587,1.0059155203660914,1.0110752854828173,1.016265529954614,1.0195705905705135,1.0212660332877062,1.004709559863172
2014-12-29,0.9972901082805508,1.0121731451926566,1.0187730832995556,1.0173807323259885,1.0056961299898652,0.9933201555851883,1.007682400690553,0.9793600524791143,0.9956416530991339,1.0043266105435082
2015-01-02,0.9855577548368174,0.9597931842390487,0.9887193569782864,0.9823115361450512,0.9914124195985928,0.9779455423300518,0.9989201251469866,0.9854582849500707,0.9790853397111121,0.9818705964653754
2015-01-07,0.9539230730579298,0.9855484051296414,0.9672630541825633,0.9966140796584394,0.9430520745408847,0.990648976074982,0.9452711012196625,0.9886658007659072,0.9508197954995693,0.9579520036055313
2015-01-12,0.9839849911776786,1.0139209048719466,0.9765096733296253,1.0105009564999634,0.9845610184716647,1.0161024091911859,0.9959370499940867,1.0080031921103112,1.0287356933302383,0.9933208114192522
2015-01-15,1.013982214523304,0.9777575448066523,0.984695067382271,0.9944221537073483,0.937475478856412,0.9887978253427451,0.9347271745685284,0.9759660298619011,0.9954290323262129,0.9744475359170137
2015-01-21,1.0324993617351144,1.0255568732980553,1.035894779494676,1.0174425856962446,1.0107979423444637,1.0080130391433963,1.016366483710736,1.0096743514487792,1.0357144214689955,1.0272080295390698
2015-01-26,1.0313803160257196,1.0324056532556827,1.0417493425021245,1.012536951667298,1.0240889403515059,0.9816339691429365,1.0157453838210255,1.0237367078575215,1.0157635102782419,1.0284074596163706
2015-01-29,0.9562341692219537,1.051281821903477,1.006846215071516,1.102259982211627,0.9742299938714201,0.9553197210074625,0.9806235839800985,0.8936400832131566,0.9592629896762815,0.9846954449922957
2015-02-03,1.0391053738633051,0.9978975322631986,1.1660465754502363,0.9970225397319353,1.0264595672708337,0.9850919384600361,1.0188611022525262,0.9902404016452945,1.0166833880130357,1.0130783453132604
2015-02-06,1.0010874648995,1.0063157059501082,1.0295145612730838,1.0044797056298318,1.0053194350131254,0.9952181336469016,1.0206273673525514,1.019471136509502,1.0144204871723628,1.0254236656125142
2015-02-11,1.0077170740361652,1.050029374635869,1.0022977057799165,1.0056406421403863,1.010988711434939,1.0075074644356639,1.0082917096610702,0.999292359826736,1.0200984268898858,0.9898988900648689
2015-02-17,1.0130297971749465,1.0236226326006268,1.0007730268342607,1.013521108930203,1.040458833712315,1.0354699028623358,1.0296386162083655,1.035633623119479,1.0754445083892503,1.0272726639066934
2015-02-20,0.9941101496497561,1.0130642936988024,1.0219215799916925,1.0559632820618392,1.0017411347376617,0.9905006063503226,0.9950081634610869,1.006425079381693,0.9982124585502661,0.990247631846085
2015-02-25,1.0102067877403225,0.9945173413078859,1.0044570091903318,0.9665215059375123,1.0059867318929676,0.9866317080508444,1.0224081595014431,1.0029633266410078,0.9948632181339772,1.009119042003817
2015-03-02,1.0505909861875655,1.0023293464898593,1.0007526051392743,1.0051627998738537,1.0268768120750715,1.0032401477616726,1.0103044107123025,0.9974996767213121,1.020777359542169,1.0039761641196998
2015-03-05,1.0111474804715355,0.979239415008721,1.0056266930277673,1.004356257318723,1.001308686544108,0.990311168075489,1.003723394740822,0.9824522544105319,1.0115043071779293,0.9872187834876763
2015-03-10,0.9628846419512331,0.9849694934794703,0.952762790714144,0.9867287321512156,0.9564971691082663,0.9398162424766827,0.9670967039028986,0.9749475502267518,1.006124097658742,0.9717359680842211
2015-03-13,0.9877644467601072,0.9926108283151435,1.0028956846360026,0.9944233854243572,1.0450908551759166,0.9757097384051403,1.0173447016976995,0.9845350823644097,0.9869569496409377,1.0384685005687675
2015-03-18,1.0237975780037953,1.0394855028427383,1.0123050703832157,1.0274459550728379,1.003362038269083,0.9987066274906817,1.0122952216617604,1.0270661665708025,1.0074881166607381,1.0149983119513841
2015-03-23,0.9986046059971309,0.9901923223560871,0.9999200737843027,0.9812498705678248,0.9769172198755677,1.010035798989644,0.9901214897592776,1.008470190744128,0.9930043348633827,0.993056627635524
2015-03-26,0.996939996423179,0.9766528069891927,0.9793127097722388,0.9696353158405756,0.9754192814197693,0.964102605078894,0.9738303092473222,0.9615029313038501,0.923382037514529,0.9770527882258978
2015-03-31,0.9841388278790106,1.001529660790914,1.0129304060495168,1.0128903724463973,1.0064466815878526,1.0395610926010157,1.017467647825673,0.9866539636124637,0.9980920335173544,0.9981652970905217
2015-04-06,0.9806201494208725,1.0234667246151283,1.0132759874591695,1.0056639108654664,1.001940955873052,0.992644621105869,1.0048189758615136,1.0218886053047256,1.035356521938525,0.994117692624358
2015-04-09,1.0074822889763932,0.9937964589075257,1.0172395913061243,1.0164977446105297,1.009879776645166,1.006443309421512,1.016536855669125,0.9983154386811064,1.0396858458356342,1.0020337995250461
2015-04-14,0.9849641525416329,0.9979456980554043,1.004093484251618,0.9986314905451469,1.0115097529505321,1.0080024354482562,1.025541041075326,1.0040984222305123,0.9924542804280153,1.0
2015-04-17,0.9869574931377624,0.9877277294483846,0.9752018438445601,0.9764371669101347,1.0064477408359838,1.0311209429238655,0.9968272092959206,0.9992793390506547,0.9928446643941481,0.9974166283167667
2015-04-22,1.0308593990017256,1.0310217918696665,1.0379167056032048,1.0106283056625651,1.0005656016629048,1.0070838505751933,1.001591285885708,1.0329171030901811,1.0049550037960688,1.0114711770742906
2015-04-27,1.030845992840145,1.0313329626791323,1.1250897770124462,0.977578010433617,0.9943503929810179,0.9938836325405936,0.9904674536921475,1.1172366081126888,0.9950694272108183,1.005487176729772
2015-04-30,0.9693527889430719,0.9434599972739676,0.9617384707304872,0.9698240981602232,1.009848348151892,1.0015381031797468,1.014757757322197,1.0127001918234175,1.0,1.002364581921006
2015-05-05,0.9895585338483429,1.0051937531924824,0.9986011209482747,0.9970002882558657,1.0005624791234433,1.010016289380569,1.0180207499238347,0.9786187359578001,0.9923426720826071,1.0112526750949011
2015-05-08,1.0108831398648481,1.0187049650528541,1.0296778179775592,1.024366117508603,1.013518240860762,1.004902094381759,1.0169254978130884,1.0031511273665141,0.945528387176613,1.012738029395873
2015-05-13,0.9827670655693721,0.9873845649405305,0.984274499880068,1.0010999655098571,1.0033318858975213,0.9951218189222951,1.0004581524511043,0.997486998324141,1.0057609468917348,0.9919712527699529
2015-05-18,1.0133088984399194,1.0331719458287123,0.996181460090628,1.0074852001454282,1.0086715882514505,1.0235908975047683,1.0137362233620955,1.00797799534644,1.0152745292925753,1.0026981820081533
2015-05-21,1.0185486744603773,1.0092170664252145,1.0150268075699371,1.0043624918472638,1.0031095514304513,1.0041902187837428,1.0034628449305576,0.9941299395087883,0.9866803584951503,1.0046637270867123
2015-05-27,0.9954023448474456,1.004947096971645,0.9995134742876242,0.970478369683474,1.0005473766410102,1.0047690581177784,0.9972990033866693,1.0040067687322944,1.0454762404623008,1.0010714079921634
2015-06-01,0.9909066550453547,0.988639782635343,0.9988410542153549,0.9877622307062156,0.9923455781246588,1.0059327550817525,0.9941331045570614,0.9920186272614443,1.024725625988122,0.9994647794092517
2015-06-04,1.0045155845770937,0.9909608181587364,0.9996751151194608,0.9995749899419165,1.0161614076972814,0.9528164339587257,1.0037831934492496,0.9815793496213743,0.987042262261575,1.001784334124101
2015-06-09,0.9827257280281693,0.985002999715643,0.9876967642373052,0.992280246414188,1.0121092040513302,0.9671928762046774,1.0128147394927252,0.984685179463212,0.9895880187639058,1.0099752458038322
2015-06-12,1.0097942506152258,0.9980380697110353,1.0104352787589914,1.0192718031210615,1.0198211446367333,1.0022400411292411,1.015927517800284,1.00700982183105,0.9656906296731242,1.006878335253963
2015-06-17,0.9984108124891606,1.001022185176964,0.995092055568298,1.0044117843111318,0.9900197214874167,1.020114841576228,0.9983879934312121,1.0,1.0222640529133746,1.0014012838211872
