Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
116	2.2885835	0.09987324	2.4693334	2.1733932	500.0	0.35541278	0.16068746	0.6907139	-0.08071937	585000	5.340576e-09	0.0034634792	0.018877111	-0.00052978983	0.6947405	0.020736204	0.3746	1.0	131.84707903862
117	2.1728206	0.10407289	2.3167846	1.9670625	500.0	0.37567598	0.15827522	0.70829105	-0.057094246	590000	1.1062622e-08	0.0034843117	0.014156084	-0.00048727333	0.6946284	0.022947636	0.3588	1.0	132.78113389015198
118	2.2737298	0.068008	2.4054797	2.1616244	500.0	0.3583648	0.15032157	0.6700057	-0.051042974	595000	3.051758e-08	0.0031611612	0.013050809	-0.0005503909	0.69452435	0.02157678	0.3262	1.0	134.30415391921997
119	2.2345777	0.06970815	2.353686	2.1503572	500.0	0.37302157	0.1644533	0.70984435	-0.08022912	600000	-1.5640259e-08	0.0027517865	0.012951049	-0.0001959228	0.6944323	0.0203937	0.3466	1.0	135.29642701148987
120	2.2474103	0.057643104	2.353742	2.1803918	500.0	0.36587307	0.15912963	0.6828824	-0.07424426	605000	2.9754638e-08	0.002554688	0.014759321	-8.4618805e-05	0.69433	0.027843202	0.4024	1.0	136.36435294151306
121	2.3310275	0.067033425	2.454537	2.2277098	500.0	0.37031737	0.15733859	0.691874	-0.06522995	610000	4.8446655e-08	0.002528589	0.01591143	-0.00027235784	0.69423	0.028618366	0.3716	1.0	137.30549097061157
122	2.2677019	0.04881098	2.371822	2.2012413	500.0	0.3842317	0.1534891	0.6970222	-0.045822725	615000	4.005432e-08	0.0025652284	0.015422121	-0.00023316406	0.6941244	0.022146206	0.3334	1.0	138.23131489753723
123	2.3307269	0.07096476	2.4660823	2.2304075	500.0	0.3727901	0.1581474	0.6993383	-0.06771432	620000	6.866455e-09	0.0025554842	0.014739633	0.00026552659	0.69405717	0.024308445	0.3824	1.0	139.3097071647644
124	2.3487225	0.042474538	2.4192576	2.2834141	500.0	0.36128992	0.16126785	0.69863236	-0.07336652	625000	-1.6021728e-08	0.0030718937	0.017867664	-0.0007970531	0.69395256	0.026487656	0.3958	1.0	140.26905512809753
125	2.3480554	0.05264009	2.4194648	2.2465003	500.0	0.38410804	0.15409066	0.69989467	-0.043254048	630000	6.866455e-09	0.0021962167	0.018729592	-9.694835e-06	0.6938604	0.033447765	0.4024	3.0	141.36886882781982
126	2.3389754	0.099672444	2.496112	2.2156417	500.0	0.37703043	0.15814611	0.69798046	-0.062306717	635000	1.1444092e-09	0.0024775597	0.013925498	-0.00013212021	0.6937323	0.02491798	0.3754	1.0	142.3357219696045
127	2.3157752	0.06486913	2.4192805	2.2117789	500.0	0.38374287	0.15905981	0.7116636	-0.05863431	640000	6.4849854e-09	0.0020593642	0.02130017	-7.549906e-05	0.69371045	0.0313938	0.4462	1.0	143.3337800502777
128	2.3290646	0.07155822	2.4842253	2.2393258	500.0	0.37837812	0.15599713	0.70170295	-0.051909894	645000	-3.8146972e-10	0.0024827467	0.020989668	-9.4935065e-05	0.69367766	0.029477615	0.4252	1.0	144.3302459716797
129	2.3057287	0.08330672	2.4503703	2.167205	500.0	0.38484454	0.15293382	0.6997955	-0.04098168	650000	-3.7765503e-08	0.0027882375	0.0146871125	-0.00018499303	0.6936568	0.025374569	0.3366	1.0	145.5799298286438
130	2.298921	0.07480155	2.401955	2.141629	500.0	0.37666216	0.15893084	0.69725376	-0.062625036	655000	-3.3569336e-08	0.0025897198	0.0075908983	-4.7377544e-05	0.69362646	0.025099656	0.3296	6.0	146.59473586082458
131	2.2235913	0.08129937	2.3885942	2.0878522	500.0	0.38792092	0.16471894	0.71856344	-0.0644429	660000	-3.3569336e-08	0.0031185905	0.004523376	-0.000715856	0.6933181	0.018117405	0.2136	1.0	147.63583183288574
132	2.2756965	0.1177271	2.5014741	2.030167	500.0	0.36289874	0.16576673	0.68735963	-0.09792264	665000	2.0599366e-08	0.0027788822	3.7137605e-05	-0.00028020516	0.6932562	0.018773176	0.2654	61.0	148.8667950630188
133	2.2945015	0.062210694	2.4048579	2.222211	500.0	0.37251815	0.15807723	0.6879208	-0.06653616	670000	6.1035155e-09	0.0022815382	0.0023552536	-0.000121841906	0.6842799	0.015497805	0.2336	4.0	149.82331776618958
134	2.2573662	0.12512158	2.4395506	2.0126598	500.0	0.37370065	0.16419663	0.70295537	-0.074593976	675000	-3.8146972e-10	0.0032183102	-0.012326082	-0.00013937522	0.68406284	0.008849589	0.0966	79.0	151.15265893936157
135	2.2568269	0.046972442	2.328865	2.179118	500.0	0.3701988	0.16740309	0.70315117	-0.0913537	680000	-1.0681152e-08	0.0023991868	-0.013747017	0.00026703184	0.6822953	0.0099069355	0.1258	79.0	152.3937849998474
136	2.2547743	0.06676157	2.329711	2.126616	500.0	0.3564603	0.16597162	0.6842195	-0.1011319	685000	4.196167e-08	0.0021456464	-0.012590427	-4.8432034e-05	0.6823456	0.0058556814	0.1196	79.0	153.637757062912
137	2.3119721	0.079536505	2.423654	2.155753	500.0	0.3536588	0.1676009	0.68276525	-0.10647592	690000	3.4332275e-09	0.0030980988	0.002184274	-0.0008715242	0.6727923	0.018648978	0.2494	2.0	154.58621191978455
138	2.2870572	0.050862335	2.387129	2.1999393	500.0	0.37880984	0.15796724	0.691603	-0.0517883	695000	1.7166137e-08	0.0022474774	0.017412944	-0.00017449493	0.6727577	0.026834967	0.3862	6.0	155.55330181121826
139	2.3472853	0.09934611	2.511458	2.174992	500.0	0.37477022	0.1632762	0.6894285	-0.06858997	700000	1.1444092e-09	0.002687301	0.0042794235	-0.0001667398	0.6723441	0.016356338	0.2496	11.0	156.55842280387878
140	2.2993073	0.06762877	2.3659182	2.1576393	500.0	0.38316646	0.16247146	0.69490266	-0.060563818	705000	2.2888185e-09	0.002061469	-0.01256505	-0.00011064124	0.6711801	0.01070144	0.121	79.0	157.8097219467163
141	2.3256707	0.06378949	2.4089427	2.2259607	500.0	0.37475327	0.16205178	0.68593174	-0.06468497	710000	2.2125244e-08	0.0021750352	-0.014852606	-0.00017936155	0.6614399	0.008760505	0.133	79.0	159.07206988334656
142	2.3109841	0.10590903	2.4503396	2.1467898	500.0	0.3814093	0.15873273	0.68662906	-0.047527075	715000	-2.0980835e-08	0.002304553	-0.0132327685	-3.5036355e-05	0.6582328	0.0050187306	0.0984	79.0	160.30981302261353
143	2.3636806	0.09078307	2.4885097	2.188095	500.0	0.39436334	0.15841186	0.6983842	-0.036451504	720000	8.010864e-09	0.002271162	-0.013775617	0.0002788168	0.6604197	0.010710972	0.1334	79.0	161.54936289787292
144	2.3206468	0.05829685	2.391619	2.2284868	500.0	0.41782665	0.16025375	0.72796875	-0.019282386	725000	3.5858154e-08	0.0037621837	0.006266195	-0.0016719366	0.65066737	0.022632679	0.3078	6.0	162.51955580711365
145	2.3191612	0.04650091	2.384565	2.2156692	500.0	0.37910965	0.16149941	0.681761	-0.05790706	730000	1.9836426e-08	0.0021417462	0.004010553	0.00012270361	0.65007627	0.01598599	0.23	1.0	163.46293783187866
146	2.353348	0.07474191	2.4725358	2.2321708	500.0	0.39851964	0.16730735	0.714819	-0.057498023	735000	2.9754638e-08	0.0022235312	0.009065738	-0.0004330041	0.6499285	0.021708492	0.3386	1.0	164.40754103660583
147	2.340817	0.041602127	2.438286	2.294086	500.0	0.38449326	0.16273068	0.69805086	-0.04793422	740000	7.629395e-09	0.0016569527	0.010767615	-5.495432e-05	0.6498043	0.018269863	0.2718	1.0	165.36185002326965
148	2.3442311	0.04047058	2.4085007	2.2645168	500.0	0.3818904	0.15965049	0.68668175	-0.045531094	745000	-1.2588501e-08	0.0020160968	0.01225043	-0.00013806077	0.64968175	0.032150786	0.3814	1.0	166.3422417640686
149	2.3203769	0.0636059	2.4743025	2.2097437	500.0	0.3834945	0.16002563	0.695924	-0.038172826	750000	-1.411438e-08	0.0017026919	0.013556623	-6.0386956e-05	0.64953876	0.01872865	0.343	1.0	167.2860188484192
150	2.3334513	0.06397395	2.4507883	2.2522047	500.0	0.3796445	0.16150972	0.69753957	-0.04337436	755000	1.6021728e-08	0.0018273377	0.001924551	-3.740657e-05	0.64939404	0.015310644	0.213	3.0	168.2412030696869
151	2.3389	0.06833743	2.4218416	2.2076585	500.0	0.377628	0.16073878	0.6882763	-0.04826078	760000	-1.1444092e-08	0.0015663826	0.0041337297	-8.504861e-05	0.6491008	0.015071884	0.2506	4.0	169.20033597946167
152	2.3339448	0.056189142	2.4325328	2.2214627	500.0	0.3832906	0.15909773	0.69185877	-0.041840106	765000	-1.6021728e-08	0.0014809394	-0.013308053	-3.2815384e-05	0.64885384	0.005843946	0.1092	79.0	170.50664401054382
153	2.340231	0.068047665	2.4374852	2.249388	500.0	0.3796794	0.15866609	0.6883801	-0.043935403	770000	-2.89917e-08	0.0015820214	0.0028775819	0.00020330155	0.643432	0.02021217	0.2634	2.0	171.4641408920288
154	2.301394	0.045089982	2.369255	2.206898	500.0	0.38424674	0.15769105	0.712137	-0.03770271	775000	-2.0217895e-08	0.0017864492	-0.012570502	-0.0002601609	0.6434117	0.008064652	0.1154	79.0	172.7144899368286
155	2.3590062	0.047023952	2.4127352	2.2692204	500.0	0.37628803	0.1593555	0.6872379	-0.05155228	780000	-1.6784668e-08	0.0016132379	0.0059410995	-0.00012468442	0.6415171	0.017049221	0.2954	10.0	173.69271779060364
156	2.390637	0.04174781	2.486326	2.3421104	500.0	0.38510156	0.16040896	0.7023077	-0.039852157	785000	4.2724608e-08	0.0014737487	-0.013887982	-6.0083927e-05	0.6411099	0.011325829	0.1388	79.0	174.9331338405609
157	2.3819237	0.042752974	2.4463692	2.310757	500.0	0.39022106	0.16007462	0.7018094	-0.03814155	790000	3.4332274e-08	0.0013713368	-0.012889287	-6.813661e-05	0.63251275	0.0055565033	0.117	79.0	176.17647695541382
158	2.3663976	0.059935074	2.457364	2.2523253	500.0	0.38953057	0.15598853	0.7011426	-0.023528278	795000	-9.155274e-09	0.0014692934	-0.012884666	-8.422672e-05	0.62821555	0.010065717	0.1124	79.0	177.4109320640564
159	2.3432145	0.057289567	2.4069471	2.2031794	500.0	0.38350394	0.16101292	0.70822734	-0.04081215	800000	5.3405763e-08	0.0014165902	0.005020712	-7.936405e-05	0.62504697	0.019619456	0.2876	2.0	178.3584988117218
160	2.365284	0.053151112	2.438341	2.275437	500.0	0.3823255	0.15835851	0.70158815	-0.04244469	805000	-3.2806398e-08	0.0013717628	-0.013966053	-7.079926e-05	0.62504005	0.009697318	0.123	79.0	179.59645080566406
161	2.3468888	0.048105597	2.4111753	2.2884817	500.0	0.38822883	0.15300885	0.7052614	-0.027578264	810000	2.89917e-08	0.001698732	0.0062195356	-0.00019278296	0.6166709	0.017429262	0.272	6.0	180.57966709136963
162	2.4133432	0.060890023	2.5242538	2.3303769	500.0	0.38411212	0.16024217	0.70654786	-0.04128711	815000	-1.7547608e-08	0.0015302798	-0.014896198	-0.00015531329	0.61628515	0.009675286	0.1324	79.0	181.83701586723328
163	2.3685842	0.06465845	2.4572363	2.2551053	500.0	0.39478096	0.1601433	0.7206593	-0.02862218	820000	6.103516e-08	0.0013949169	0.002868019	-0.00013150333	0.617479	0.015689965	0.2258	2.0	182.78115391731262
164	2.348507	0.05564513	2.4325387	2.2696064	500.0	0.3861229	0.15918995	0.70729125	-0.042914063	825000	6.866455e-09	0.0012690248	-0.014535849	-3.6136946e-05	0.61747223	0.008060885	0.1322	79.0	184.0280818939209
165	2.420113	0.057452183	2.5010686	2.3093016	500.0	0.3836113	0.15718988	0.7050946	-0.03717482	830000	-6.1035155e-09	0.0015003283	-0.01431041	-0.00014224043	0.61176944	0.0100681735	0.127	79.0	185.27018785476685
166	2.3816063	0.036990557	2.4389145	2.3343272	500.0	0.395161	0.15880662	0.7139774	-0.021627754	835000	-1.0681152e-08	0.0012722143	-0.012198226	-8.2112616e-05	0.603578	0.008695529	0.1234	79.0	186.52226996421814
167	2.4091175	0.062680684	2.537935	2.2820253	500.0	0.39028543	0.15669009	0.7080912	-0.02052413	840000	-9.155274e-09	0.0014603931	-0.013669345	-9.772985e-05	0.5977933	0.004679339	0.1018	79.0	187.87983584403992
168	2.445581	0.062573485	2.569496	2.311504	500.0	0.39345434	0.16320774	0.7238456	-0.034830913	845000	3.5095216e-08	0.0014186491	0.009773733	-0.00010130799	0.5924232	0.021690072	0.3392	5.0	188.833074092865
169	2.4415421	0.071133964	2.5463398	2.348241	500.0	0.39990535	0.16138373	0.720015	-0.023566484	850000	-3.0517577e-09	0.0014151065	0.0269632	-5.1174196e-05	0.5917475	0.036356978	0.4796	1.0	189.800461769104
170	2.471972	0.034070924	2.5608063	2.442376	500.0	0.39808765	0.16280678	0.72748226	-0.030760348	855000	-9.918213e-09	0.0011272539	0.027415415	-6.937259e-05	0.5915724	0.042917106	0.4816	1.0	190.75312685966492
171	2.476077	0.04078176	2.5283818	2.4108279	500.0	0.4028907	0.16308229	0.73367304	-0.025074065	860000	-7.629395e-09	0.0011713661	0.031127641	-6.966235e-05	0.59142166	0.035336167	0.485	1.0	191.71668577194214
172	2.4932678	0.04534795	2.5683062	2.414722	500.0	0.4046311	0.158665	0.72844374	-0.013153613	865000	4.043579e-08	0.0011615339	0.02298884	0.0001969235	0.5912487	0.027394162	0.4096	1.0	192.6729428768158
173	2.4787583	0.046840627	2.5399406	2.3876293	500.0	0.38902244	0.16333261	0.7174423	-0.047082752	870000	6.1035155e-09	0.001455777	0.004769295	-0.00039261347	0.5911091	0.017393826	0.2812	3.0	193.628427028656
174	2.5085595	0.041208047	2.5917923	2.4383047	500.0	0.4048787	0.16048504	0.7388861	-0.016148627	875000	-3.5095216e-08	0.0012433366	-0.010062274	0.00011343812	0.5907673	0.0063868403	0.1318	79.0	194.87257885932922
175	2.5048356	0.03871993	2.5781825	2.4467602	500.0	0.3928552	0.16378985	0.72304934	-0.040049836	880000	3.2806398e-08	0.0013970181	0.0013610107	-0.00034500821	0.58719575	0.017990623	0.2296	2.0	195.8275978565216
176	2.5021954	0.053404327	2.568539	2.411327	500.0	0.409559	0.16173512	0.73570484	-0.014966488	885000	2.2888185e-09	0.0010385495	-0.012717562	0.00017260283	0.5872459	0.007871705	0.117	79.0	197.07149195671082
177	2.511696	0.04276761	2.579109	2.4290452	500.0	0.39064687	0.16321512	0.71244127	-0.04040681	890000	-1.9073486e-08	0.001491699	0.0020671387	-0.00048247003	0.57732487	0.016216325	0.206	2.0	198.02123880386353
178	2.5140462	0.050511662	2.5790036	2.4291577	500.0	0.4120233	0.16129981	0.7386609	-0.01612708	895000	-2.2125244e-08	0.0010701658	0.0039204163	-6.623985e-05	0.57729167	0.0153759215	0.228	9.0	198.99484395980835
179	2.5236616	0.050776366	2.6439435	2.4576278	500.0	0.41238517	0.1589543	0.73261297	-0.015827626	900000	9.155274e-09	0.0010791015	0.026626548	-3.8636266e-05	0.5764062	0.042944655	0.4634	1.0	199.98081803321838
180	2.554397	0.031208262	2.6030116	2.4987378	500.0	0.41437638	0.1613055	0.74302995	-0.020189732	905000	-2.2125244e-08	0.0010200547	0.021483248	-5.9006386e-05	0.5762689	0.034048684	0.4082	1.0	200.93125200271606
181	2.5152078	0.019912511	2.5404613	2.4784338	500.0	0.41926542	0.1626271	0.7461499	-0.021094948	910000	-6.866455e-09	0.0009837652	0.020278303	-0.00010801811	0.5761495	0.020626642	0.3972	1.0	201.8753809928894
182	2.5537252	0.058228444	2.6534083	2.4531908	500.0	0.41258496	0.16123223	0.74085474	-0.021162719	915000	-2.89917e-08	0.0010584593	0.009273015	-6.9040805e-05	0.57601565	0.01880088	0.2344	1.0	202.84846901893616
183	2.5502725	0.029306022	2.6124873	2.5088532	500.0	0.41928223	0.15985301	0.74591196	-0.020868674	920000	2.2888184e-08	0.0010463687	0.008329542	-1.7201877e-05	0.57586044	0.018445345	0.2998	3.0	203.86108875274658
184	2.5428624	0.04834071	2.6516523	2.481432	500.0	0.42105392	0.16071801	0.7425247	-0.022917032	925000	-1.5258789e-09	0.00094233063	0.0057954886	-4.197244e-05	0.5754897	0.016502403	0.2584	3.0	204.82621502876282
185	2.5545409	0.050370198	2.6492586	2.4635375	500.0	0.4211246	0.16109331	0.7482296	-0.020678028	930000	3.0517577e-09	0.0010336231	-0.0071855625	-1.6576378e-06	0.5752146	0.0153155895	0.2166	59.0	206.0358989238739
186	2.54278	0.03864948	2.632464	2.481082	500.0	0.41943672	0.16030894	0.74087465	-0.024730071	935000	-6.1035155e-09	0.0010128615	-0.014403162	-3.4707366e-05	0.5716431	0.011263148	0.1344	79.0	207.316645860672
187	2.5405777	0.043907534	2.6024919	2.477284	500.0	0.41810772	0.15990922	0.74329406	-0.025225177	940000	1.5258789e-09	0.0009605773	-0.013976034	4.912843e-06	0.56333345	0.0055233855	0.1288	79.0	208.56011605262756
188	2.5660303	0.04963839	2.6684146	2.5126638	500.0	0.416257	0.16136092	0.7426871	-0.024185061	945000	-3.051758e-08	0.0009443228	-0.013451254	-7.042178e-05	0.5560927	0.009527187	0.1426	79.0	209.8236789703369
189	2.5609818	0.044018883	2.6172235	2.4665504	500.0	0.42451227	0.1609533	0.7482109	-0.024493486	950000	1.9073486e-08	0.0009836346	0.0032744317	-2.172665e-05	0.54369885	0.017934866	0.2404	10.0	211.00791692733765
190	2.585246	0.024372913	2.6188617	2.551299	500.0	0.42121693	0.1609072	0.74514073	-0.026437059	955000	-1.7547608e-08	0.00092384673	-0.0002818222	0.00026827073	0.54359305	0.017647626	0.2326	5.0	211.97150182724
191	2.5895848	0.03500679	2.6675644	2.5490866	500.0	0.41479385	0.16120161	0.7447739	-0.028570428	960000	2.0217895e-08	0.0012444435	-0.012770685	-0.00040278706	0.54296803	0.012995304	0.1234	79.0	213.25062489509583
192	2.5781307	0.027884362	2.6175306	2.534717	500.0	0.4270034	0.16030759	0.75083345	-0.027815163	965000	-2.1362304e-08	0.0008747842	-0.008231773	-4.0623476e-05	0.5415706	0.007782158	0.1452	79.0	214.49354100227356
193	2.5934505	0.04238106	2.6622355	2.5386028	500.0	0.4229211	0.16189134	0.7486331	-0.028121412	970000	2.0599366e-08	0.001025139	0.0061224154	0.00017803069	0.5373219	0.01638665	0.2634	4.0	215.45328378677368
194	2.5848527	0.02874394	2.6373897	2.5510042	500.0	0.42825288	0.16087352	0.7621182	-0.014731944	975000	-1.8310548e-08	0.0010025575	0.019731335	-0.00021000253	0.5375121	0.028887976	0.3848	1.0	216.3962709903717
195	2.5863323	0.041460015	2.645921	2.5187218	500.0	0.42520285	0.16261049	0.75344384	-0.029496282	980000	2.822876e-08	0.00089487963	0.013727884	-1.16699375e-05	0.53759056	0.02135284	0.3624	1.0	217.34605288505554
196	2.5883384	0.037985396	2.657002	2.5119808	500.0	0.42635864	0.16168459	0.75281507	-0.030201033	985000	1.6784668e-08	0.00083032635	0.010369409	1.9099156e-05	0.5376627	0.016455024	0.2824	1.0	218.39025115966797
197	2.602363	0.038048036	2.6611998	2.524836	500.0	0.42544648	0.16065118	0.7477035	-0.034106374	990000	1.2207031e-08	0.00087001675	0.009330889	2.0025938e-05	0.53772724	0.018407933	0.301	1.0	219.32560014724731
198	2.5959268	0.033004176	2.6480649	2.5432143	500.0	0.42614448	0.16157256	0.74330366	-0.03637153	995000	6.1035155e-09	0.0008628206	0.0060367147	7.6065946e-05	0.53778195	0.017738631	0.2874	9.0	220.30704998970032
199	2.5987852	0.0258625	2.6424844	2.5602942	500.0	0.44086313	0.16021922	0.7775159	-0.019698933	1000000	9.918213e-09	0.0009464346	0.027007373	-0.00017430715	0.5376079	0.037839673	0.475	1.0	221.25429487228394
200	2.5803907	0.03163193	2.6262076	2.528847	500.0	0.4287218	0.16179477	0.7595842	-0.031991884	1005000	-6.2561035e-08	0.0008443806	0.016456274	0.00033822097	0.5375502	0.024041135	0.3406	1.0	222.20084381103516
201	2.5737534	0.038531583	2.6395347	2.5253017	500.0	0.40307018	0.16397738	0.7394319	-0.04712744	1010000	2.2888185e-09	0.0012818909	0.0018057983	-0.0005163739	0.53751737	0.015501904	0.1596	2.0	223.16019892692566
202	2.581778	0.03736635	2.6448364	2.4953375	500.0	0.42726612	0.16072059	0.7545333	-0.03229183	1015000	1.0681152e-08	0.0008015597	0.01780998	-3.151968e-05	0.5374373	0.021300338	0.3616	1.0	224.13926196098328
203	2.5844893	0.03156573	2.6489773	2.5428205	500.0	0.42508656	0.16432625	0.7549362	-0.032261163	1020000	-1.0681152e-08	0.0007524584	0.024879817	-4.046643e-05	0.537395	0.04735011	0.5076	1.0	225.0984320640564
204	2.5870798	0.034277193	2.638544	2.5287535	500.0	0.42552227	0.16206205	0.7592057	-0.033757955	1025000	4.577637e-09	0.000774159	0.024333082	2.0134205e-05	0.5373583	0.036863793	0.4246	1.0	226.07673597335815
205	2.5956256	0.031961605	2.6358876	2.5403981	500.0	0.41851074	0.16139589	0.7401806	-0.036684006	1030000	2.2888184e-08	0.00088059204	0.01977497	-4.326302e-05	0.5373345	0.024463177	0.4046	1.0	227.0240819454193
206	2.585508	0.039758768	2.6500642	2.5015228	500.0	0.4169971	0.16275214	0.76027775	-0.042653933	1035000	4.7302247e-08	0.0008716816	0.013963972	-0.00011445256	0.53731894	0.027693145	0.4004	3.0	228.03557109832764
207	2.5663157	0.03782138	2.6250386	2.4898365	500.0	0.4259922	0.16127037	0.7585998	-0.03551422	1040000	-2.4414062e-08	0.00077573035	0.007420208	-3.9243605e-06	0.53719944	0.015443591	0.2466	3.0	228.98943090438843
208	2.5885932	0.019115306	2.621397	2.5545084	500.0	0.43339166	0.15988897	0.7559084	-0.028699204	1045000	-2.6702882e-08	0.00078515196	0.0039866758	-9.054621e-05	0.5370158	0.017531322	0.2106	10.0	229.96785378456116
209	2.5929937	0.034401227	2.646935	2.5186932	500.0	0.42622128	0.16022368	0.7557063	-0.037497997	1050000	-9.155274e-09	0.00079216855	0.031736508	-4.110101e-06	0.53602195	0.03842809	0.4894	1.0	230.91672897338867
210	2.6162846	0.03455279	2.6608753	2.5444098	500.0	0.42606992	0.16084352	0.7500227	-0.0338099	1055000	-1.9073486e-08	0.00069444324	0.02596052	0.001659347	0.5359029	0.03326055	0.468	1.0	231.9178147315979
211	2.6040425	0.020184096	2.6397817	2.5646343	500.0	0.4720896	0.1586442	0.8017403	-0.0013281554	1060000	3.0517577e-09	0.0026732227	0.026555562	-0.0019575616	0.5358034	0.039900143	0.4726	1.0	232.866464138031
212	2.5967703	0.027453737	2.6462011	2.562903	500.0	0.4293121	0.15977447	0.7523609	-0.03142768	1065000	-7.629395e-09	0.00066455686	0.021384038	-2.6661088e-05	0.535698	0.03500497	0.4428	1.0	233.81575989723206
213	2.5927951	0.02220238	2.6326616	2.5671275	500.0	0.42867452	0.16136096	0.7588632	-0.03403938	1070000	-3.7384034e-08	0.0007138109	0.018157901	-5.6229183e-06	0.53559303	0.03180434	0.4202	1.0	234.7630307674408
214	2.578685	0.01925509	2.6138616	2.5457556	500.0	0.42493418	0.1617566	0.7547153	-0.034310505	1075000	1.9836426e-08	0.00066711404	0.016935749	0.00020791608	0.53550404	0.029295038	0.3598	1.0	235.70906496047974
215	2.5641613	0.027640311	2.6083193	2.5254536	500.0	0.43380684	0.1608467	0.76605785	-0.031864733	1080000	9.155274e-09	0.0009901169	0.014549623	-1.4391844e-05	0.53542244	0.026979495	0.3734	1.0	236.6529779434204
216	2.5786204	0.03385754	2.6462717	2.529675	500.0	0.40531334	0.16087978	0.74988705	-0.036148056	1085000	-4.501343e-08	0.0010249281	0.00014229355	-0.00040599646	0.5353382	0.017633982	0.2042	2.0	237.59680008888245
217	2.556786	0.025168661	2.598138	2.5083034	500.0	0.421173	0.1600434	0.7543717	-0.03578894	1090000	-6.1035155e-09	0.00065409194	0.01896673	2.1421001e-06	0.5352499	0.03345303	0.4272	1.0	238.53914499282837
218	2.5883143	0.04450383	2.6654887	2.5058415	500.0	0.41426656	0.15989785	0.7513118	-0.032796055	1095000	1.525879e-08	0.00083505095	0.014372952	-0.000100339006	0.53521854	0.026170205	0.346	1.0	239.48232579231262
219	2.5898592	0.022077154	2.61922	2.5474997	500.0	0.4131355	0.16245864	0.7451319	-0.04665105	1100000	3.8909914e-08	0.0007551721	0.008771665	-0.0001463709	0.53521705	0.017016258	0.2668	1.0	240.423593044281
220	2.5888107	0.02363032	2.6291127	2.558776	500.0	0.4245625	0.16138242	0.75691736	-0.03639953	1105000	-5.340576e-09	0.0006602372	0.005325318	0.00017667515	0.5352148	0.017071094	0.2682	3.0	241.37749004364014
221	2.6002998	0.021429447	2.642497	2.5664372	500.0	0.4203813	0.16020729	0.7441907	-0.033811167	1110000	4.577637e-09	0.0006935537	0.008765907	-9.0223504e-05	0.535242	0.020430246	0.3346	3.0	242.3824679851532
222	2.5988574	0.027869653	2.6532643	2.545104	500.0	0.42692018	0.16177233	0.75395226	-0.03737746	1115000	-3.1280518e-08	0.0006633112	-0.01173644	0.00014131295	0.53520095	0.006297894	0.1102	79.0	243.6384859085083
223	2.6082654	0.018914083	2.6419413	2.5788174	500.0	0.43456948	0.1619327	0.7501516	-0.046521276	1120000	2.2888184e-08	0.00076731853	-0.0136218155	-0.00017543364	0.5302167	0.009254393	0.1296	79.0	244.88172507286072
224	2.606502	0.029433733	2.6491287	2.5647743	500.0	0.42779008	0.16157247	0.750024	-0.03788802	1125000	-3.4332274e-08	0.00061429606	-0.012904494	1.1100783e-05	0.52971333	0.00939523	0.1218	79.0	246.1302638053894
225	2.612927	0.015805047	2.6390817	2.5817938	500.0	0.4316985	0.16080938	0.7554267	-0.028553486	1130000	-4.348755e-08	0.0006989557	0.0014475838	-6.8812864e-05	0.52726424	0.015386761	0.2346	2.0	247.09026908874512
226	2.624578	0.041141585	2.6805112	2.5223703	500.0	0.43220142	0.16280138	0.7593373	-0.03409341	1135000	-2.2125244e-08	0.00053439476	-0.01276132	-1.4422229e-05	0.5271782	0.009439583	0.1202	79.0	248.3668041229248
227	2.621448	0.028682102	2.6604154	2.5797122	500.0	0.43124804	0.16258273	0.7572522	-0.036763012	1140000	8.392334e-09	0.00066907884	0.0024766822	2.2728927e-06	0.52245975	0.015313307	0.2368	12.0	249.38345503807068
228	2.618177	0.028614901	2.6767619	2.569447	500.0	0.4294985	0.16160093	0.75144994	-0.040099323	1145000	-6.866455e-09	0.0006833598	0.0018526725	-2.7943752e-06	0.5218125	0.017353233	0.216	1.0	250.35758590698242
229	2.6058996	0.025723385	2.661619	2.5721898	500.0	0.4301253	0.16175875	0.7601039	-0.035659418	1150000	-3.2043456e-08	0.0005419884	0.0036469186	1.6158272e-05	0.5217408	0.020333827	0.2746	3.0	251.31539487838745
230	2.6258447	0.025198588	2.6682208	2.589168	500.0	0.4286954	0.16153611	0.76022965	-0.03329508	1155000	3.5858154e-08	0.00059223775	-0.013768835	-5.6344084e-05	0.5212633	0.008934507	0.1242	79.0	252.64722394943237
231	2.6239414	0.024169996	2.6727126	2.5933886	500.0	0.42865527	0.16259402	0.7558669	-0.044394076	1160000	1.5258789e-09	0.0006073859	0.0083014695	6.110809e-05	0.51300776	0.020482767	0.321	6.0	253.7824559211731
232	2.630526	0.018772192	2.6600268	2.6034126	500.0	0.4395076	0.16195832	0.76227164	-0.033703193	1165000	-3.6621095e-08	0.0006044295	0.0033785782	-7.972628e-05	0.5122843	0.020057306	0.2748	1.0	254.75741600990295
233	2.609712	0.025693934	2.6565216	2.5607624	500.0	0.4334252	0.1625635	0.7658202	-0.03959869	1170000	-1.9836426e-08	0.00065722706	0.006133131	-5.8400678e-05	0.512125	0.022324927	0.3218	3.0	255.82111191749573
