,date,CASH,GOOGL,AAPL,AMZN,BA,C,INTC,JPM,MSFT,NVDA,WFC
229,2017-07-21,0.0,0.0,0.29263583,0.29263583,0.12209249,0.0,0.0,0.0,0.0,0.29263583,0.0
230,2017-07-26,0.0,0.0,0.3318734,0.3318734,0.0043798904,0.0,0.0,0.0,0.0,0.3318734,0.0
231,2017-07-31,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
232,2017-08-03,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
233,2017-08-08,0.0,0.0,0.2754584,0.21653685,0.2164393,0.0,0.0,0.01610709,0.0,0.2754584,0.0
234,2017-08-11,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
235,2017-08-16,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
236,2017-08-21,0.0,0.0,0.29081723,0.29081723,0.12754828,0.0,0.0,0.0,0.0,0.29081723,0.0
237,2017-08-24,0.0,0.0,0.27117386,0.27117386,0.18647845,0.0,0.0,0.0,0.0,0.27117386,0.0
238,2017-08-29,0.0,0.0,0.31076765,0.31076765,0.067696996,0.0,0.0,0.0,0.0,0.31076765,0.0
239,2017-09-01,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
240,2017-09-07,0.0,0.0,0.34700447,0.20161058,0.10438046,0.0,0.0,0.0,0.0,0.34700447,0.0
241,2017-09-12,0.0,0.0,0.32128346,0.32128346,0.03614958,0.0,0.0,0.0,0.0,0.32128346,0.0
242,2017-09-15,0.0,0.0,0.30526078,0.30526078,0.08421772,0.0,0.0,0.0,0.0,0.30526078,0.0
243,2017-09-20,0.0,0.0,0.42640644,0.12008577,0.027101314,0.0,0.0,0.0,0.0,0.42640644,0.0
244,2017-09-25,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
245,2017-09-28,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
246,2017-10-03,0.0,0.0,0.3212677,0.3212677,0.036196914,0.0,0.0,0.0,0.0,0.3212677,0.0
247,2017-10-06,0.0,0.0,0.35826907,0.2834619,0.0,0.0,0.0,0.0,0.0,0.35826907,0.0
248,2017-10-11,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
249,2017-10-16,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
250,2017-10-19,0.0,0.0,0.32265577,0.32265577,0.032032657,0.0,0.0,0.0,0.0,0.32265577,0.0
251,2017-10-24,0.0,0.0,0.32044026,0.32044026,0.038679216,0.0,0.0,0.0,0.0,0.32044026,0.0
252,2017-10-27,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
253,2017-11-01,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
254,2017-11-06,0.0,0.0,0.33783504,0.32432997,0.0,0.0,0.0,0.0,0.0,0.33783504,0.0
255,2017-11-09,0.0,0.0,0.30528584,0.30528584,0.08414246,0.0,0.0,0.0,0.0,0.30528584,0.0
256,2017-11-14,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
257,2017-11-17,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
258,2017-11-22,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
259,2017-11-28,0.0,0.0,0.33560944,0.32878116,0.0,0.0,0.0,0.0,0.0,0.33560944,0.0
260,2017-12-01,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
261,2017-12-06,0.0,0.0,0.32359803,0.32359803,0.029205885,0.0,0.0,0.0,0.0,0.32359803,0.0
262,2017-12-11,0.0,0.0,0.3114747,0.3114747,0.065575816,0.0,0.0,0.0,0.0,0.3114747,0.0
263,2017-12-14,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
264,2017-12-19,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
265,2017-12-22,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
266,2017-12-28,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
267,2018-01-03,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
268,2018-01-08,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
269,2018-01-11,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
270,2018-01-17,0.0,0.0,0.29419377,0.29419377,0.117418714,0.0,0.0,0.0,0.0,0.29419377,0.0
271,2018-01-22,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
272,2018-01-25,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
273,2018-01-30,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
274,2018-02-02,0.0,0.0,0.31550172,0.31550172,0.053494867,0.0,0.0,0.0,0.0,0.31550172,0.0
275,2018-02-07,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
276,2018-02-12,0.0,0.0,0.32144648,0.32144648,0.035660557,0.0,0.0,0.0,0.0,0.32144648,0.0
277,2018-02-15,0.0,0.0,0.30341518,0.30341518,0.08975447,0.0,0.0,0.0,0.0,0.30341518,0.0
278,2018-02-21,0.0,0.0,0.2794517,0.2794517,0.16164486,0.0,0.0,0.0,0.0,0.2794517,0.0
279,2018-02-26,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
280,2018-03-01,0.0,0.0,0.30433145,0.30433145,0.08700561,0.0,0.0,0.0,0.0,0.30433145,0.0
281,2018-03-06,0.0,0.0,0.31154692,0.31154692,0.06535919,0.0,0.0,0.0,0.0,0.31154692,0.0
282,2018-03-09,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
283,2018-03-14,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
284,2018-03-19,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
285,2018-03-22,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
286,2018-03-27,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
287,2018-04-02,0.0,0.0,0.28183007,0.27990186,0.156438,0.0,0.0,0.0,0.0,0.28183007,0.0
288,2018-04-05,0.0,0.0,0.27775303,0.27775303,0.16674095,0.0,0.0,0.0,0.0,0.27775303,0.0
289,2018-04-10,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
290,2018-04-13,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
291,2018-04-18,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
292,2018-04-23,0.0,0.0,0.2706705,0.2706705,0.1879885,0.0,0.0,0.0,0.0,0.2706705,0.0
293,2018-04-26,0.0,0.0,0.32737118,0.32737118,0.017886506,0.0,0.0,0.0,0.0,0.32737118,0.0
294,2018-05-01,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
295,2018-05-04,0.0,0.0,0.3118214,0.3118214,0.064535804,0.0,0.0,0.0,0.0,0.3118214,0.0
296,2018-05-09,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
297,2018-05-14,0.0,0.0,0.31436095,0.31436095,0.056917187,0.0,0.0,0.0,0.0,0.31436095,0.0
298,2018-05-17,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
299,2018-05-22,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
300,2018-05-25,0.0,0.0,0.3294021,0.3294021,0.01179379,0.0,0.0,0.0,0.0,0.3294021,0.0
301,2018-05-31,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
302,2018-06-05,0.0,0.0,0.32566074,0.32566074,0.023017818,0.0,0.0,0.0,0.0,0.32566074,0.0
303,2018-06-08,0.0,0.0,0.32672533,0.32672533,0.019823996,0.0,0.0,0.0,0.0,0.32672533,0.0
304,2018-06-13,0.0,0.0,0.31689054,0.31689054,0.049328335,0.0,0.0,0.0,0.0,0.31689054,0.0
305,2018-06-18,0.0,0.0,0.2950787,0.2950787,0.11476396,0.0,0.0,0.0,0.0,0.2950787,0.0
306,2018-06-21,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
307,2018-06-26,0.0,0.0,0.29674384,0.29674384,0.109768525,0.0,0.0,0.0,0.0,0.29674384,0.0
308,2018-06-29,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
309,2018-07-05,0.0,0.0,0.3029849,0.3029849,0.0,0.09104538,0.0,0.0,0.0,0.3029849,0.0
310,2018-07-10,0.0,0.0,0.33020362,0.33020362,0.009389094,0.0,0.0,0.0,0.0,0.33020362,0.0
311,2018-07-13,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
312,2018-07-18,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
313,2018-07-23,0.0,0.0,0.30470273,0.30470273,0.06256854,0.02332327,0.0,0.0,0.0,0.30470273,0.0
314,2018-07-26,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
315,2018-07-31,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
316,2018-08-03,0.0,0.0,0.3253537,0.3253537,0.023938848,0.0,0.0,0.0,0.0,0.3253537,0.0
317,2018-08-08,0.0,0.0,0.3113688,0.3113688,0.06589362,0.0,0.0,0.0,0.0,0.3113688,0.0
318,2018-08-13,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
319,2018-08-16,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
320,2018-08-21,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
321,2018-08-24,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
322,2018-08-29,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
323,2018-09-04,0.0,0.0,0.2899927,0.2899927,0.13002197,0.0,0.0,0.0,0.0,0.2899927,0.0
324,2018-09-07,0.0,0.0,0.32597607,0.32597607,0.022071723,0.0,0.0,0.0,0.0,0.32597607,0.0
325,2018-09-12,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
326,2018-09-17,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
327,2018-09-20,0.0,0.0,0.26327425,0.3683629,0.0,0.0,0.0,0.0,0.0,0.3683629,0.0
328,2018-09-25,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
329,2018-09-28,0.0,0.0,0.33097574,0.33063152,0.007416941,0.0,0.0,0.0,0.0,0.33097574,0.0
330,2018-10-03,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
331,2018-10-08,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
332,2018-10-11,0.0,0.0,0.3177712,0.3177712,0.046686403,0.0,0.0,0.0,0.0,0.3177712,0.0
333,2018-10-16,0.0,0.0,0.2977573,0.3101199,0.0,0.0,0.0,0.0,0.0,0.39212278,0.0
334,2018-10-19,0.0,0.0,0.31336677,0.24667315,0.1265933,0.0,0.0,0.0,0.0,0.31336677,0.0
335,2018-10-24,0.0,0.0,0.30785185,0.30785185,0.076444395,0.0,0.0,0.0,0.0,0.30785185,0.0
336,2018-10-29,0.0,0.0,0.24091348,0.37954327,0.0,0.0,0.0,0.0,0.0,0.37954327,0.0
337,2018-11-01,0.0,0.0,0.31658912,0.31658912,0.050232626,0.0,0.0,0.0,0.0,0.31658912,0.0
338,2018-11-06,0.0,0.0,0.28092116,0.34955108,0.019976623,0.0,0.0,0.0,0.0,0.34955108,0.0
339,2018-11-09,0.0,0.0,0.32272446,0.3105008,0.044050287,0.0,0.0,0.0,0.0,0.32272446,0.0
340,2018-11-14,0.0,0.0,0.26782173,0.26782173,0.1965348,0.0,0.0,0.0,0.0,0.26782173,0.0
341,2018-11-19,0.0,0.0,0.3310727,0.3310727,0.006781925,0.0,0.0,0.0,0.0,0.3310727,0.0
342,2018-11-23,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
343,2018-11-28,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
344,2018-12-03,0.0,0.0,0.2618161,0.2618161,0.19490524,0.019646427,0.0,0.0,0.0,0.2618161,0.0
345,2018-12-07,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
346,2018-12-12,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
347,2018-12-17,0.0,0.0,0.29702583,0.29702583,0.108922504,0.0,0.0,0.0,0.0,0.29702583,0.0
348,2018-12-20,0.0,0.0,0.28737596,0.28737596,0.13787208,0.0,0.0,0.0,0.0,0.28737596,0.0
349,2018-12-26,0.0,0.0,0.29097864,0.29097864,0.12706405,0.0,0.0,0.0,0.0,0.29097864,0.0
350,2018-12-31,0.0,0.0,0.28608677,0.28608677,0.12697679,0.014762895,0.0,0.0,0.0,0.28608677,0.0
351,2019-01-04,0.0,0.0,0.29607335,0.29607335,0.11177991,0.0,0.0,0.0,0.0,0.29607335,0.0
352,2019-01-09,0.0,0.0,0.25581416,0.25581416,0.2325575,0.0,0.0,0.0,0.0,0.25581416,0.0
353,2019-01-14,0.0,0.0,0.26023453,0.26023453,0.21929637,0.0,0.0,0.0,0.0,0.26023453,0.0
354,2019-01-17,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
355,2019-01-23,0.0,0.0,0.30326933,0.30326933,0.090191975,0.0,0.0,0.0,0.0,0.30326933,0.0
356,2019-01-28,0.0,0.0,0.36399594,0.2720081,0.0,0.0,0.0,0.0,0.0,0.36399594,0.0
357,2019-01-31,0.0,0.0,0.31532833,0.31532833,0.054015033,0.0,0.0,0.0,0.0,0.31532833,0.0
358,2019-02-05,0.0,0.0,0.30247322,0.30247322,0.092580326,0.0,0.0,0.0,0.0,0.30247322,0.0
359,2019-02-08,0.0,0.0,0.2455098,0.30013043,0.15422934,0.0,0.0,0.0,0.0,0.30013043,0.0
360,2019-02-13,0.0,0.0,0.3213499,0.3213499,0.03595033,0.0,0.0,0.0,0.0,0.3213499,0.0
361,2019-02-19,0.0,0.0,0.24882156,0.27163148,0.20791548,0.0,0.0,0.0,0.0,0.27163148,0.0
362,2019-02-22,0.0,0.0,0.36770254,0.12223514,0.14235975,0.0,0.0,0.0,0.0,0.36770254,0.0
363,2019-02-27,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0
364,2019-03-04,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
365,2019-03-07,0.0,0.0,0.3089563,0.3089563,0.071659446,0.0014716899,0.0,0.0,0.0,0.3089563,0.0
366,2019-03-12,0.0,0.0,0.26811534,0.26811534,0.195654,0.0,0.0,0.0,0.0,0.26811534,0.0
367,2019-03-15,0.0,0.0,0.11820506,0.3394291,0.20293672,0.0,0.0,0.0,0.0,0.3394291,0.0
368,2019-03-20,0.0,0.0,0.32430246,0.32430246,0.027092569,0.0,0.0,0.0,0.0,0.32430246,0.0
369,2019-03-25,0.0,0.0,0.30721372,0.30721372,0.07835883,0.0,0.0,0.0,0.0,0.30721372,0.0
370,2019-03-28,0.0,0.0,0.27055022,0.33456832,0.060313124,0.0,0.0,0.0,0.0,0.33456832,0.0
371,2019-04-02,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
372,2019-04-05,0.0,0.0,0.31388876,0.34305564,0.0,0.0,0.0,0.0,0.0,0.34305564,0.0
373,2019-04-10,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
374,2019-04-15,0.0,0.0,0.3059221,0.3059221,0.08223372,0.0,0.0,0.0,0.0,0.3059221,0.0
375,2019-04-18,0.0,0.0,0.27571774,0.27571774,0.17284681,0.0,0.0,0.0,0.0,0.27571774,0.0
376,2019-04-24,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
377,2019-04-29,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
378,2019-05-02,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
379,2019-05-07,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
380,2019-05-10,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
381,2019-05-15,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
382,2019-05-20,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
383,2019-05-23,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
384,2019-05-29,0.0,0.0,0.31826434,0.31826434,0.045207,0.0,0.0,0.0,0.0,0.31826434,0.0
385,2019-06-03,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
386,2019-06-06,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
387,2019-06-11,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
388,2019-06-14,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
389,2019-06-19,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
390,2019-06-24,0.0,0.0,0.2914175,0.35429126,0.0,0.0,0.0,0.0,0.0,0.35429126,0.0
391,2019-06-27,0.0,0.0,0.29008794,0.35495603,0.0,0.0,0.0,0.0,0.0,0.35495603,0.0
392,2019-07-02,0.0,0.0,0.31943116,0.31943116,0.04170648,0.0,0.0,0.0,0.0,0.31943116,0.0
393,2019-07-08,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
394,2019-07-11,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
395,2019-07-16,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
396,2019-07-19,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
397,2019-07-24,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
398,2019-07-29,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
399,2019-08-01,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
400,2019-08-06,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
401,2019-08-09,0.0,0.0,0.3145654,0.3145654,0.0,0.0,0.0,0.05630378,0.0,0.3145654,0.0
402,2019-08-14,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
403,2019-08-19,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
404,2019-08-22,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
405,2019-08-27,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
406,2019-08-30,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
407,2019-09-05,0.0,0.0,0.3185024,0.3185024,0.0,0.04449275,0.0,0.0,0.0,0.3185024,0.0
408,2019-09-10,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
409,2019-09-13,0.0,0.0,0.2925874,0.2925874,0.12223783,0.0,0.0,0.0,0.0,0.2925874,0.0
410,2019-09-18,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
411,2019-09-23,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
412,2019-09-26,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
413,2019-10-01,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
414,2019-10-04,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
415,2019-10-09,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
416,2019-10-14,0.0,0.0,0.322504,0.322504,0.032487962,0.0,0.0,0.0,0.0,0.322504,0.0
417,2019-10-17,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
418,2019-10-22,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
419,2019-10-25,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
420,2019-10-30,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
421,2019-11-04,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
422,2019-11-07,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
423,2019-11-12,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
424,2019-11-15,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
425,2019-11-20,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
426,2019-11-25,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
427,2019-11-29,0.0,0.0,0.28040326,0.35693586,0.0057249684,0.0,0.0,0.0,0.0,0.35693586,0.0
428,2019-12-04,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
429,2019-12-09,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
430,2019-12-12,0.0,0.0,0.33194053,0.2861538,0.049965143,0.0,0.0,0.0,0.0,0.33194053,0.0
431,2019-12-17,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
432,2019-12-20,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
433,2019-12-26,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
434,2019-12-31,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
435,2020-01-06,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
436,2020-01-09,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
437,2020-01-14,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
438,2020-01-17,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
439,2020-01-23,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
440,2020-01-28,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
441,2020-01-31,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
442,2020-02-05,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
443,2020-02-10,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
444,2020-02-13,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
445,2020-02-19,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
446,2020-02-24,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
447,2020-02-27,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
448,2020-03-03,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
449,2020-03-06,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
450,2020-03-11,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
451,2020-03-16,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
452,2020-03-19,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
453,2020-03-24,0.0,0.0,0.32409,0.027730064,0.32409,0.0,0.0,0.0,0.0,0.32409,0.0
454,2020-03-27,0.0,0.0,0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0
455,2020-04-01,0.0,0.0,0.3615295,0.276941,0.0,0.0,0.0,0.0,0.0,0.3615295,0.0
456,2020-04-06,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
457,2020-04-09,0.0,0.0,0.31017888,0.069463365,0.31017888,0.0,0.0,0.0,0.0,0.31017888,0.0
458,2020-04-15,0.0,0.0,0.31943008,0.31943008,0.0,0.041709755,0.0,0.0,0.0,0.31943008,0.0
459,2020-04-20,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
460,2020-04-23,0.0,0.0,0.3289668,0.3289668,0.013099625,0.0,0.0,0.0,0.0,0.3289668,0.0
461,2020-04-28,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
