Price,Close,High,Low,Open,Volume
Ticker,XLY,XLY,XLY,XLY,XLY
Date,,,,,
2013-01-02,42.088077545166016,42.14022172100693,41.775219120443595,42.00117390059269,9938300
2013-01-03,42.19236755371094,42.444392793898835,42.08808250490151,42.201059908289515,5612500
2013-01-04,42.348793029785156,42.40093720714764,42.15760102795102,42.27057842132225,4987600
2013-01-07,42.244503021240234,42.29664387730805,42.027240613861025,42.244503021240234,3563900
2013-01-08,42.12283706665039,42.209740704493036,41.83604909447936,42.114144713769356,3875400
2013-01-09,42.19236755371094,42.40963000590838,42.14022668688719,42.17498615971571,3665200
2013-01-10,42.435699462890625,42.47915128590338,42.16629285595303,42.42700710919112,5135400
2013-01-11,42.47047424316406,42.53999983717829,42.32273732862801,42.427022404486564,3370500
2013-01-14,42.574764251708984,42.70511977269402,42.40964261723319,42.59214233570999,5376900
2013-01-15,42.887611389160156,42.92237418092087,42.38356416927898,42.44439739727908,8628300
2013-01-16,42.792015075683594,42.861537338179545,42.67034531478215,42.809393154936075,3741200
2013-01-17,43.24392318725586,43.356900606738684,43.00059026698123,43.00928262279812,4635800
2013-01-18,43.29606628417969,43.3482104722781,43.052733370045075,43.330829076245294,5264000
2013-01-22,43.40904235839844,43.443805149389014,43.18308753212191,43.2613021542696,4556600
2013-01-23,43.44379425048828,43.48724607074448,43.20915044291115,43.33081686569306,2617200
2013-01-24,43.77404022216797,44.01737643562284,43.582851508578834,43.582851508578834,4254900
2013-01-25,44.2346305847168,44.252008661189485,43.84355756085162,43.85224659908797,5682700
2013-01-28,44.02606964111328,44.3041653555211,43.96523641078422,44.29547631482941,5244100
2013-01-29,43.852264404296875,43.982623236901645,43.60893145294165,43.965241838210154,6276200
2013-01-30,43.77404022216797,44.03475451536195,43.72189935262643,44.01737643562284,4091900
2013-01-31,43.565467834472656,43.80880072003504,43.487253219090185,43.678441922676946,5825200
2013-02-01,43.8174934387207,43.98261503792749,43.73058977662613,43.8609485849302,5154300
2013-02-04,43.27869415283203,43.72191155864242,43.261312753078386,43.56548227602264,4108600
2013-02-05,43.7392692565918,43.89569513928317,43.435099898473396,43.47855171672996,5863800
2013-02-06,43.83485794067383,43.96521669873899,43.62628790596269,43.78271708957651,5066400
2013-02-07,43.7392692565918,43.89569513928317,43.30474444370371,43.85224332102661,5165400
2013-02-08,44.07820510864258,44.10427554072129,43.774035702023305,43.84356127444889,2926100
2013-02-11,43.930477142333984,44.11297684796352,43.852262509183795,44.11297684796352,2386600
2013-02-12,44.10428237915039,44.191186042995135,43.93047173629862,43.93916409178046,4565100
2013-02-13,44.19987106323242,44.486655758456195,44.060823235059324,44.37368167723923,5832400
2013-02-14,44.21724319458008,44.30414682580013,44.02605122770273,44.04343261697895,4687600
2013-02-15,44.2693977355957,44.469278801335,44.03475388055512,44.25201634094506,12289100
2013-02-19,44.434532165527344,44.46929164970952,44.22595868461921,44.29548428330959,7060200
2013-02-20,43.75665283203125,44.521417527091295,43.747963793352206,44.42582152581359,6987500
2013-02-21,43.391658782958984,43.69582490094005,43.243918586252434,43.652373071965904,8753500
2013-02-22,43.63498306274414,43.6523644539347,43.29605422243168,43.57414985115788,5339700
2013-02-25,42.95712661743164,43.93046134596338,42.93105618747679,43.88700952431814,5324200
2013-02-26,43.382972717285156,43.46118734684219,43.00059192565216,43.13963978762439,7872500
2013-02-27,44.04344940185547,44.191186294264014,43.36559153755781,43.469876597796926,5101400
2013-02-28,44.26070785522461,44.39106665504754,43.94784938777917,43.991301215999485,5825500
2013-03-01,44.36499786376953,44.36499786376953,43.74797321466747,43.83487688081957,4531800
2013-03-04,44.75605773925781,44.75605773925781,44.1737960550925,44.1737960550925,7059100
2013-03-05,45.207977294921875,45.26881052418788,44.903807833429504,44.95595202215566,6244400
2013-03-06,45.17321014404297,45.45999818162345,45.12106596034778,45.30356894569992,3526400
2013-03-07,45.25142288208008,45.277493315263584,45.121064085838746,45.19927870055116,3343200
2013-03-08,45.72938919067383,45.79891475020495,45.32093813149249,45.50343775251997,4043000
2013-03-11,45.842376708984375,45.87713949644046,45.63380329940971,45.685947480593846,3207300
2013-03-12,45.712013244628906,45.87713481059905,45.56427638577302,45.798920204392545,3725000
2013-03-13,45.96403884887695,45.99010927944856,45.65987277500292,45.72939502824774,3836500
2013-03-14,46.016197204589844,46.06833808179973,45.85107558632496,46.04226764319479,3709200
2013-03-15,45.840110778808594,46.005723215980886,45.74422866909911,45.93599288851808,6049000
2013-03-18,45.49143600463867,45.683200168576334,45.26480834959811,45.43042073885535,5213200
2013-03-19,45.168941497802734,45.657067113739345,44.86386506601968,45.657067113739345,6250500
2013-03-20,45.69192886352539,45.796529343338115,45.456586096655755,45.456586096655755,4117700
2013-03-21,45.30840301513672,45.58733097330332,45.16022399208477,45.44786699422002,5189400
