Price,Close,High,Low,Open,Volume
Ticker,XLK,XLK,XLK,XLK,XLK
Date,,,,,
2013-01-02,25.35842514038086,25.375438898182257,25.07770462674274,25.196799308831295,15041500
2013-01-03,25.196800231933594,25.409467344678564,25.1202399415437,25.341413933501027,9789700
2013-01-04,25.09471893310547,25.196799859624075,25.00965176476018,25.171279222364102,6832900
2013-01-07,25.06068992614746,25.120238076212136,24.916077857839667,25.01815715576531,7688000
2013-01-08,24.967121124267578,25.111734836049518,24.831014292298864,25.060693557170183,5565200
2013-01-09,25.00965118408203,25.060690834895645,24.958611533268414,24.992637426303745,11599300
2013-01-10,25.137252807617188,25.196800963833393,24.924585688694805,25.188294084373933,9735300
2013-01-11,25.171279907226562,25.20530580197769,25.07770585724864,25.128747133157322,5057900
2013-01-14,25.00965118408203,25.06919771378479,24.916078761343943,25.001144305192888,9731500
2013-01-15,24.8480281829834,24.89906946546483,24.754455743477184,24.89906946546483,8084200
2013-01-16,24.93309211730957,25.035173046455863,24.8310128106846,24.865038705385818,8722400
2013-01-17,25.035171508789062,25.12874555288238,25.009650872439643,25.060690522617257,6353100
2013-01-18,25.00114631652832,25.00965319610184,24.873546367968277,24.94159978203506,7740500
2013-01-22,25.069194793701172,25.069194793701172,24.88204834750275,25.018155148832705,6399500
2013-01-23,25.332904815673828,25.426477233698332,25.264851410510023,25.298877301831343,9487300
2013-01-24,24.899063110351562,25.12874395533079,24.865035597382292,24.933089000799715,13378500
2013-01-25,24.924583435058594,25.086210885131518,24.890557542818676,24.992636842059635,16208500
2013-01-28,25.00965118408203,25.09471835045222,24.9075718824548,24.958611533268414,7214200
2013-01-29,25.043676376342773,25.103222900521416,24.84802142508583,24.967116095964204,6791400
2013-01-30,24.967121124267578,25.145760732780985,24.93309360501469,25.026667660438715,5963300
2013-01-31,25.00965118408203,25.196799274600693,24.984132169935844,25.052185578527748,5417300
2013-02-01,25.290374755859375,25.349921292763465,25.128748904982977,25.222321339037357,7322500
2013-02-04,24.95861053466797,25.23933103669302,24.941596777570407,25.205303522497896,10881800
2013-02-05,25.247840881347656,25.341414933856107,25.026666880659462,25.05218751930396,9629600
2013-02-06,25.239328384399414,25.34140929373636,25.13724747506247,25.13724747506247,7434800
2013-02-07,25.239328384399414,25.290368027807382,25.00114067762722,25.264849017363904,9934300
2013-02-08,25.460506439208984,25.52005296986861,25.332906498863895,25.34141337788974,9132600
2013-02-11,25.511545181274414,25.537065817442045,25.409465881646305,25.494531423829322,6435600
