Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2013-09-04,135.19017028808594,135.41854484406542,133.86885857913603,134.11353671377128,97389400
2013-09-05,135.3614044189453,135.7202696910351,135.17380132855232,135.2716849895541,63090500
2013-09-06,135.42672729492188,136.19341881164286,134.1543509248244,135.81007305328237,159756500
2013-09-09,136.72352600097656,136.80508121460548,135.761079894527,135.761079894527,87559300
2013-09-10,137.73484802246094,137.75931582270246,137.23731534176136,137.54725740545155,105847200
2013-09-11,138.1671600341797,138.1671600341797,137.31076194296313,137.54728821343298,94545900
2013-09-12,137.80014038085938,138.2976732086617,137.61254970838607,138.1182343235214,83209000
2013-09-13,138.110107421875,138.2161429036942,137.6288905275063,137.94698452748483,72727800
2013-09-16,138.90940856933594,139.66794802097033,138.68918583234813,139.60269637869698,106299200
2013-09-17,139.52931213378906,139.5619317366719,139.0317791828362,139.0317791828362,82523300
2013-09-18,141.1442108154297,141.5275563815005,139.12961175815593,139.48032528493587,203460600
2013-09-19,140.90769958496094,141.5928356435184,140.7690445046102,141.5275839976806,146616900
2013-09-20,139.9224853515625,141.24204536331936,139.80774154645917,141.24204536331936,132867100
2013-09-23,139.27500915527344,139.8651237961689,138.83242942767097,139.73399693629966,104616500
2013-09-24,138.94717407226562,139.7667763554766,138.68490784483006,139.25042291508942,106333100
2013-09-25,138.54559326171875,139.3160215691291,138.42265789612816,139.0373597363631,117306500
2013-09-26,139.0782928466797,139.47169838265333,138.55374796333598,138.77504404875586,77146900
2013-09-27,138.4390106201172,138.62751562442145,138.07838365109188,138.3816324631645,99141800
2013-09-30,137.70138549804688,138.13577374045875,136.99652698101528,137.266997255635,143937000
2013-10-01,138.79148864746094,138.92262805299686,137.668637189647,137.80796811822566,127160000
2013-10-02,138.6603240966797,138.79146347843422,137.55386839174258,137.980065129375,113350000
2013-10-03,137.38174438476562,138.4636255092404,136.74245554071766,138.34067765083756,176698000
2013-10-04,138.42262268066406,138.56195356160055,137.30796312703447,137.48827662145527,96878000
2013-10-07,137.22601318359375,138.06201106845953,137.07849076598524,137.21782166243966,96295000
2013-10-08,135.62779235839844,137.38174087398954,135.52944407910113,137.20142735785163,178015000
2013-10-09,135.72621154785156,136.21796566208286,134.84923065961485,135.89012958592866,168973000
2013-10-10,138.652099609375,138.72586080427214,137.06206937552903,137.11124350546046,195955000
2013-10-11,139.54551696777344,139.59470362286896,138.32431724827944,138.43906109788577,105040000
2013-10-14,140.1028594970703,140.21760335185826,138.57839827994897,138.6849506115886,112106000
2013-10-15,139.08657836914062,140.27499980581402,138.89807324622842,139.75045456795118,155485000
2013-10-16,141.0289764404297,141.10273764735626,139.8569386259944,139.9225083119754,161676000
2013-10-17,141.97154235839844,142.05350760872352,140.4306856965044,140.45527277037368,129389000
2013-10-18,142.93043518066406,143.02878344822062,142.20918120221506,142.49604699077213,138316000
2013-10-21,142.9386444091797,143.22551023327574,142.6189999938832,142.97962702778474,104104000
2013-10-22,143.7664031982422,144.19258727348006,142.96318415909002,143.35660216011217,126663000
2013-10-23,143.0780029296875,143.34026920541717,142.57804494462025,143.27469950994958,105484000
2013-10-24,143.55335998535156,143.73367351965564,143.0288149326871,143.36485492899385,70350000
2013-10-25,144.2090606689453,144.25004329611008,143.5697717048289,143.8484335597223,93625000
2013-10-28,144.4385223388672,144.63523141011646,144.0041340827306,144.15986053420215,84979000
2013-10-29,145.20896911621094,145.26634729245666,144.56148866312267,144.76638928204372,87401000
2013-10-30,144.48765563964844,145.487571250121,143.97131479604363,145.38103147618077,140002000
2013-10-31,144.0779266357422,144.97949444241038,143.8648344751399,144.37298405372974,133795000
2013-11-01,144.42214965820312,144.74998562766788,143.61073875048803,144.26642319555816,142805000
2013-11-04,144.9302978515625,144.9876635179366,144.23363079007672,144.81555401267383,85677000
2013-11-05,144.47132873535156,144.86473441336852,143.89760951613079,144.3647764138745,85825000
2013-11-06,145.20896911621094,145.47943943392363,144.69261555456475,145.09422526986083,87348000
2013-11-07,143.37306213378906,145.5941904550507,143.2337312067936,145.47944660304606,157000000
2013-11-08,145.30735778808594,145.32375334387504,143.30753769688266,143.323920746527,136713000
2013-11-11,145.33187866210938,145.50398813317256,144.99583873423055,145.16794820529375,62614000
2013-11-12,145.036865234375,145.3647012349284,144.55329025026734,145.0204696825048,83990000
2013-11-13,146.20066833496094,146.24163844674797,144.32377198673908,144.32377198673908,103844000
2013-11-14,146.93016052246094,147.05309590909897,146.09416237489296,146.33184162444087,103435000
2013-11-15,147.5694122314453,147.62677789532344,146.97929751251058,147.16780255973865,102818000
2013-11-18,147.05313110351562,147.9383036175883,146.725294989924,147.81536820152797,104796000
2013-11-19,146.7333984375,147.42186136647368,146.47932372605533,146.97928162817306,93891000
2013-11-20,146.27442932128906,147.4710417236245,145.87281967604548,147.0284619666561,124909000
2013-11-21,147.45468139648438,147.56942524049586,146.59409631332764,146.68425308406103,92841000
2013-11-22,148.19229125976562,148.20868680763908,147.33991036242696,147.51201984361268,81296000
2013-11-25,148.04483032226562,148.48741024951835,147.83172562983617,148.45463164629902,79486000
2013-11-26,148.085693359375,148.52828547270457,147.8644098088451,148.1184844450249,86994000
2013-11-27,148.44635009765625,148.54471086823844,148.06113605373093,148.241449542638,58800000
2013-11-29,148.3480224609375,148.96272421146625,148.18410449535764,148.61030121077656,55870900
2013-12-02,147.96279907226562,148.70043612412525,147.73331143363646,148.4217743495239,99726000
2013-12-03,147.32347106933594,147.84801589028316,146.8481003712689,147.4791974625466,116563000
2013-12-04,147.30714416503906,147.92184599973595,146.1761012933726,146.79080312806948,123033000
2013-12-05,146.65965270996094,147.31533711890762,146.5203218053075,147.04486683123685,106934000
2013-12-06,148.29884338378906,148.43817427519943,147.65135055802125,148.07754725924852,127728000
2013-12-09,148.6758575439453,148.8971536745922,148.47916098882726,148.73323570994745,70124000
2013-12-10,148.1431427001953,148.64310069447757,148.05298593053323,148.33164776180115,80976000
2013-12-11,146.47938537597656,148.22514300775336,146.29907179400226,148.20055592895176,130591000
2013-12-12,145.9958038330078,146.5941101829506,145.6925423903172,146.41379662442392,115565000
2013-12-13,145.97938537597656,146.430169201564,145.70072355875533,146.29902981482215,107808000
2013-12-16,146.88914489746094,147.37270731781078,146.62686612335506,146.66784874507664,96195000
2013-12-17,146.4219512939453,147.04485706885256,146.09411536430713,147.02026999943666,89886000
2013-12-18,148.92178344726562,148.94637052370572,145.3319327194426,146.6432893187707,234906000
2013-12-19,148.74961853027344,148.92172800127494,148.1103297685633,148.49553132475552,136531200
2013-12-20,149.61492919921875,149.9692782163533,148.79912549347057,148.89800774288491,197087000
2013-12-23,150.41424560546875,150.5048918495537,150.03518863859617,150.34831992122164,85598000
2013-12-24,150.74388122558594,150.80980691848043,150.41426533515363,150.42250133150037,45368800
2013-12-26,151.51023864746094,151.59264889743133,151.06525599012159,151.08172798088466,63365000
2013-12-27,151.50201416015625,151.77394034282878,151.34544221774257,151.7080272266922,61814000
2013-12-30,151.47723388671875,151.64204176017333,151.2794568941524,151.51842642455634,56857000
2013-12-31,152.1942138671875,152.1942138671875,151.56792610238344,151.6833054898281,86119900
2014-01-02,150.735595703125,151.68326308131995,150.37301079835726,151.6090888424094,119636900
2014-01-03,150.71087646484375,151.29595894338252,150.49662746198928,150.991051139508,81390600
2014-01-06,150.27407836914062,151.2629379591786,150.04334488393283,151.2052608748926,108028200
2014-01-07,151.197021484375,151.45247553178191,150.76027503415685,150.87564178376104,86144200
2014-01-08,151.23004150390625,151.4854956373022,150.7108846689165,151.17235182266876,96582300
2014-01-09,151.32894897460938,151.73273908852116,150.63674812850834,151.71625452341237,90683400
2014-01-10,151.74095153808594,151.80687721425224,150.80976865153764,151.58437962894556,102026400
2014-01-13,149.72203063964844,151.77391235660613,149.43360737006577,151.35365030502095,149892000
2014-01-14,151.35366821289062,151.43607846367556,149.93629740285442,150.21647213706095,105016100
2014-01-15,152.16944885253906,152.40018241194562,151.3866019492642,151.70798173372592,98525800
2014-01-16,151.97169494628906,152.16947198757907,151.48550719891037,151.85632814904602,72290600
2014-01-17,151.32894897460938,151.99642926006675,151.06525880306378,151.70801852787747,107848700
2014-01-21,151.77394104003906,152.26014143556756,150.842770525366,152.20245174113344,88621200
2014-01-22,151.87283325195312,152.09533088174024,151.55145337516709,152.02940519239445,61270900
2014-01-23,150.62847900390625,151.13115129179718,149.82916002877207,151.10643073452692,132496900
2014-01-24,147.41470336914062,149.69733157389933,147.36526224703684,149.64789045179555,208677100
2014-01-27,146.6895294189453,147.93385630379916,145.95612345478938,147.55478675450968,180843100
2014-01-28,147.56300354003906,147.7525319868414,146.78014404969787,146.79662861108298,110463200
2014-01-29,146.14561462402344,147.13447442392356,145.75830921150708,146.33514304694594,216597300
2014-01-30,147.69485473632812,148.17280646442308,146.89552319138073,147.3652389251082,118938100
2014-01-31,146.8296356201172,147.74433419378136,145.791334228677,145.8654959193426,194677900
2014-02-03,143.52513122558594,146.9861470117766,143.24495657136887,146.6565312508195,254837100
2014-02-04,144.530517578125,144.90133856030386,143.47573174817498,144.16793259144737,165012400
2014-02-05,144.34922790527344,144.67060777264652,143.14611868855948,144.02784803790033,164230500
2014-02-06,146.25274658203125,146.25274658203125,144.3903935741324,144.6870527994118,132877600
2014-02-07,148.065673828125,148.2222457374225,146.45877476382432,146.93672648598195,170787200
2014-02-10,148.33763122558594,148.3870849195218,147.6783995282378,148.08217705675776,92218800
2014-02-11,149.9610137939453,150.34008333336232,148.3623505358607,148.4612453488608,117814100
2014-02-12,150.03518676757812,150.66146189905768,149.73852747918497,150.1835101247555,94717700
2014-02-13,150.80978393554688,150.96635586055524,149.01335623059242,149.021592225684,100542200
2014-02-14,151.64205932617188,151.9222340009032,150.52958404692504,150.6696713842907,96498400
2014-02-18,151.82337951660156,152.02939256342898,151.33717916981954,151.77392582317063,80460900
2014-02-19,150.81800842285156,152.40842283022252,150.69439307198613,151.42779888725704,126524300
2014-02-20,151.7080078125,152.0541082111049,150.47192957146618,151.02404301024336,104998100
2014-02-21,151.53492736816406,152.35897939856878,151.4607657031963,151.99639449334492,118116400
2014-02-24,152.37545776367188,153.39727419243923,151.79037531330056,151.85630098193647,114063900
2014-02-25,152.3177947998047,152.93583390585954,151.81512249058522,152.49908727683714,117085000
2014-02-26,152.32606506347656,152.94410425755498,151.89755436818444,152.54031412410282,98677200
2014-02-27,153.1253662109375,153.1665587564262,151.9304806148747,152.10353708726825,93880800
2014-02-28,153.5126495361328,154.2213347959738,152.49083305034088,153.10062351469122,150842000
